"site","date","intern_data","start_time","end_time","PG_count","burrow_count","burrow_visit.x","qaqc","mult_count","burrow_name","Gunnel","Sculpin","Other","burrow_visit.y","qaqc_concern"
"Cliffside",2012-07-23,"","8:00","9:00",21,4,0,"","","4",1,0,0,0,""
"Cliffside",2012-08-06,"","7:20","8:20",29,7,3,"","","7",0,0,0,1,""
"Cliffside",2012-08-06,"","7:20","8:20",29,7,3,"","","6",0,0,0,1,""
"Cliffside",2012-08-06,"","7:20","8:20",29,7,3,"","","5",0,0,0,1,""
"Cliffside",2012-08-14,"","7:45","8:45",6,7,0,"","","4",2,0,0,0,""
"Cliffside",2013-06-25,"","7:30","8:30",15,1,2,"","","1",0,0,0,2,""
"Cliffside",2013-07-02,"","7:45","8:45",14,1,1,"","","1",0,0,0,1,""
"Cliffside",2013-07-10,"","7:10","8:10",7,1,1,"","","1",0,0,0,1,""
"Cliffside",2013-07-15,"","7:10","8:10",17,3,3,"","","3",0,0,0,2,""
"Cliffside",2013-07-15,"","7:10","8:10",17,3,3,"","","2",0,0,0,1,""
"Cliffside",2013-07-22,"","7:20","8:20",7,6,4,"","","5",0,0,0,1,""
"Cliffside",2013-07-22,"","7:20","8:20",7,6,4,"","","6",1,0,0,1,""
"Cliffside",2013-07-22,"","7:20","8:20",7,6,4,"","","4",0,0,0,2,""
"Cliffside",2013-07-29,"","7:30","8:30",21,6,8,"","","6",1,0,0,2,""
"Cliffside",2013-07-29,"","7:30","8:30",21,6,8,"","","5",0,0,0,3,""
"Cliffside",2013-07-29,"","7:30","8:30",21,6,8,"","","4",1,0,0,1,""
"Cliffside",2013-07-29,"","7:30","8:30",21,6,8,"","","3",0,0,0,1,""
"Cliffside",2013-07-29,"","7:30","8:30",21,6,8,"","","2",1,0,0,1,""
"Cliffside",2013-08-09,"","7:45","8:45",26,8,7,"","","5",0,0,0,1,""
"Cliffside",2013-08-09,"","7:45","8:45",26,8,7,"","","7",1,0,0,1,""
"Cliffside",2013-08-09,"","7:45","8:45",26,8,7,"","","4",0,0,0,2,""
"Cliffside",2013-08-09,"","7:45","8:45",26,8,7,"","","8",0,0,0,1,""
"Cliffside",2013-08-09,"","7:45","8:45",26,8,7,"","","6",0,0,0,3,""
"Cliffside",2013-08-12,"","7:30","8:30",29,9,7,"","","8",0,0,0,1,""
"Cliffside",2013-08-12,"","7:30","8:30",29,9,7,"","","2",0,0,0,1,""
"Cliffside",2013-08-12,"","7:30","8:30",29,9,7,"","","6",0,0,0,3,""
"Cliffside",2013-08-12,"","7:30","8:30",29,9,7,"","","1",1,0,0,0,""
"Cliffside",2013-08-12,"","7:30","8:30",29,9,7,"","","9",0,0,0,1,""
"Cliffside",2013-08-12,"","7:30","8:30",29,9,7,"","","5",0,0,0,1,""
"Cliffside",2013-08-12,"","7:30","8:30",29,9,7,"","","7",1,0,1,0,""
"Cliffside",2013-08-12,"","7:30","8:30",29,9,7,"","","3",1,0,0,0,""
"Cliffside",2013-08-19,"","7:40","8:40",11,9,2,"","","7",4,0,0,0,""
"Cliffside",2013-08-19,"","7:40","8:40",11,9,2,"","","6",1,0,0,0,""
"Cliffside",2013-08-19,"","7:40","8:40",11,9,2,"","","2",0,0,0,1,""
"Cliffside",2013-08-19,"","7:40","8:40",11,9,2,"","","4",0,0,0,1,""
"Cliffside",2013-08-26,"","7:30","8:30",14,9,1,"","","6",1,0,0,0,""
"Cliffside",2013-08-26,"","7:30","8:30",14,9,1,"","","4",1,0,0,1,""
"Cliffside",2014-06-16,"","8:00","9:00",39,3,3,"","","2",0,0,0,2,""
"Cliffside",2014-06-16,"","8:00","9:00",39,3,3,"","","3",0,0,0,3,""
"Cliffside",2014-06-16,"","8:00","9:00",39,3,3,"","","1",0,0,0,1,""
"Cliffside",2014-06-30,"","7:45","8:45",6,4,4,"","","4",0,0,0,1,""
"Cliffside",2014-06-30,"","7:45","8:45",6,4,4,"","","1",0,0,0,1,""
"Cliffside",2014-06-30,"","7:45","8:45",6,4,4,"","","2",0,0,0,1,""
"Cliffside",2014-06-30,"","7:45","8:45",6,4,4,"","","3",0,0,0,1,""
"Cliffside",2014-07-07,"","7:10","8:10",14,6,5,"","","1",0,1,0,1,""
"Cliffside",2014-07-07,"","7:10","8:10",14,6,5,"","","5",0,0,0,1,""
"Cliffside",2014-07-07,"","7:10","8:10",14,6,5,"","","6",0,1,0,0,""
"Cliffside",2014-07-07,"","7:10","8:10",14,6,5,"","","2",0,0,0,1,""
"Cliffside",2014-07-07,"","7:10","8:10",14,6,5,"","","4",0,1,0,0,""
"Cliffside",2014-07-07,"","7:10","8:10",14,6,5,"","","3",0,0,0,1,""
"Cliffside",2014-07-14,"","7:40","8:40",15,6,6,"","","5",0,3,0,1,""
"Cliffside",2014-07-14,"","7:40","8:40",15,6,6,"","","3",0,1,0,2,""
"Cliffside",2014-07-14,"","7:40","8:40",15,6,6,"","","4",0,0,0,1,""
"Cliffside",2014-07-14,"","7:40","8:40",15,6,6,"","","2",0,0,0,2,""
"Cliffside",2014-07-14,"","7:40","8:40",15,6,6,"","","1",0,1,0,0,""
"Cliffside",2014-07-21,"","7:30","8:30",16,7,7,"","","5",0,0,0,1,""
"Cliffside",2014-07-21,"","7:30","8:30",16,7,7,"","","1",0,0,0,2,""
"Cliffside",2014-07-21,"","7:30","8:30",16,7,7,"","","6",0,0,0,1,""
"Cliffside",2014-07-21,"","7:30","8:30",16,7,7,"","","4",0,1,0,2,""
"Cliffside",2014-07-21,"","7:30","8:30",16,7,7,"","","7",0,0,0,1,""
"Cliffside",2014-07-28,"","7:45","8:45",12,7,0,"","","1",0,0,0,1,""
"Cliffside",2014-07-28,"","7:45","8:45",12,7,0,"","","2",0,0,0,2,""
"Cliffside",2014-07-28,"","7:45","8:45",12,7,0,"","","5",0,2,0,0,""
"Cliffside",2014-08-04,"","7:10","8:10",5,7,0,"","","2",0,1,0,0,""
"Cliffside",2014-08-11,"","7:25","8:25",13,7,0,"","","3",0,1,0,0,""
"Coupeville Wharf",2013-06-24,"","7:30","8:30",6,1,1,"","","1",0,0,0,1,""
"Coupeville Wharf",2013-07-02,"","8:00","9:00",9,1,0,"","","1",1,0,0,0,""
"Coupeville Wharf",2013-07-10,"","7:55","8:55",8,4,9,"","","4",0,0,0,1,""
"Coupeville Wharf",2013-07-10,"","7:55","8:55",8,4,9,"","","1",0,0,0,5,""
"Coupeville Wharf",2013-07-10,"","7:55","8:55",8,4,9,"","","2",0,0,0,2,""
"Coupeville Wharf",2013-07-10,"","7:55","8:55",8,4,9,"","","3",0,0,0,1,""
"Coupeville Wharf",2013-07-16,"","8:10","9:10",11,4,5,"","","2",0,0,0,1,""
"Coupeville Wharf",2013-07-16,"","8:10","9:10",11,4,5,"","","1",0,0,0,2,""
"Coupeville Wharf",2013-07-16,"","8:10","9:10",11,4,5,"","","3",0,1,0,2,""
"Coupeville Wharf",2013-07-25,"","8:15","9:15",11,4,2,"","","1",0,0,0,2,""
"Coupeville Wharf",2013-07-30,"","7:45","8:45",15,4,1,"","","1",1,1,0,1,""
"Crescent Harbor",2008-07-05,"","7:00","8:00",11,9,0,"","","5",1,0,0,0,""
"Crescent Harbor",2008-07-05,"","7:00","8:00",11,9,0,"","","3",0,1,0,0,""
"Crescent Harbor",2008-07-14,"","8:00","9:00",12,9,0,"","","5",1,0,0,0,""
"Crescent Harbor",2008-07-14,"","8:00","9:00",12,9,0,"","","3",2,0,0,0,""
"Crescent Harbor",2008-07-19,"","8:00","9:00",8,9,0,"","","8",1,0,0,0,""
"Crescent Harbor",2008-07-19,"","8:00","9:00",8,9,0,"","","3",1,0,0,0,""
"Crescent Harbor",2008-07-30,"","7:00","8:00",10,9,0,"","","2",0,1,0,0,""
"Crescent Harbor",2008-07-30,"","7:00","8:00",10,9,0,"","","3",0,1,0,0,""
"Crescent Harbor",2009-06-29,"","8:20","9:50",10,1,0,"","","1",1,1,1,0,""
"Crescent Harbor",2009-07-06,"","8:30","9:30",5,2,0,"","","2",0,0,0,1,""
"Crescent Harbor",2009-07-20,"","8:30","9:30",10,3,0,"","","3",0,1,0,0,""
"Crescent Harbor",2009-07-27,"","8:05","9:05",15,3,0,"","","2",2,1,0,0,""
"Crescent Harbor",2009-08-03,"","8:00","9:00",7,3,0,"","","3",1,0,0,0,""
"Double Bluff North",2008-06-26,"","8:15","10:45",66,7,0,"","","7",0,0,0,1,""
"Double Bluff North",2008-06-26,"","8:15","10:45",66,7,0,"","","4",0,0,0,1,""
"Double Bluff North",2008-06-26,"","8:15","10:45",66,7,0,"","","2",0,0,0,1,""
"Double Bluff North",2008-06-26,"","8:15","10:45",66,7,0,"","","3",0,0,0,2,""
"Double Bluff North",2008-06-26,"","8:15","10:45",66,7,0,"","","5",0,0,0,1,""
"Double Bluff North",2008-06-26,"","8:15","10:45",66,7,0,"","","6",0,0,0,1,""
"Double Bluff North",2008-06-26,"","8:15","10:45",66,7,0,"","","1",0,0,0,2,""
"Double Bluff North",2008-07-03,"","8:00","9:30",25,10,0,"","","2",0,0,0,1,""
"Double Bluff North",2008-07-03,"","8:00","9:30",25,10,0,"","","4",0,0,0,1,""
"Double Bluff North",2008-07-03,"","8:00","9:30",25,10,0,"","","8",0,0,1,0,""
"Double Bluff North",2008-07-03,"","8:00","9:30",25,10,0,"","","7",0,0,0,1,""
"Double Bluff North",2008-07-03,"","8:00","9:30",25,10,0,"","","9",0,0,1,3,""
"Double Bluff North",2008-07-03,"","8:00","9:30",25,10,0,"","","10",0,0,1,0,""
"Double Bluff North",2008-07-10,"","8:15","10:30",101,19,0,"","","12",0,0,0,1,""
"Double Bluff North",2008-07-10,"","8:15","10:30",101,19,0,"","","19",0,0,1,0,""
"Double Bluff North",2008-07-10,"","8:15","10:30",101,19,0,"","","15",1,0,0,1,""
"Double Bluff North",2008-07-10,"","8:15","10:30",101,19,0,"","","8",0,1,0,0,""
"Double Bluff North",2008-07-10,"","8:15","10:30",101,19,0,"","","18",0,0,0,3,""
"Double Bluff North",2008-07-10,"","8:15","10:30",101,19,0,"","","13",0,0,0,1,""
"Double Bluff North",2008-07-10,"","8:15","10:30",101,19,0,"","","3",0,0,0,2,""
"Double Bluff North",2008-07-10,"","8:15","10:30",101,19,0,"","","11",0,0,0,1,""
"Double Bluff North",2008-07-10,"","8:15","10:30",101,19,0,"","","2",0,0,1,1,""
"Double Bluff North",2008-07-10,"","8:15","10:30",101,19,0,"","","7",0,0,0,1,""
"Double Bluff North",2008-07-10,"","8:15","10:30",101,19,0,"","","14",0,0,0,1,""
"Double Bluff North",2008-07-10,"","8:15","10:30",101,19,0,"","","9",1,0,0,0,""
"Double Bluff North",2008-07-10,"","8:15","10:30",101,19,0,"","","16",1,0,0,3,""
"Double Bluff North",2008-07-10,"","8:15","10:30",101,19,0,"","","4",0,0,1,1,""
"Double Bluff North",2008-07-18,"","8:30","12:45",67,21,0,"","","20",0,0,0,1,""
"Double Bluff North",2008-07-18,"","8:30","12:45",67,21,0,"","","3",0,0,0,1,""
"Double Bluff North",2008-07-18,"","8:30","12:45",67,21,0,"","","2",0,0,0,1,""
"Double Bluff North",2008-07-18,"","8:30","12:45",67,21,0,"","","21",1,0,0,1,""
"Double Bluff North",2008-07-18,"","8:30","12:45",67,21,0,"","","16",1,0,0,0,""
"Double Bluff North",2008-07-18,"","8:30","12:45",67,21,0,"","","17",1,0,0,0,""
"Double Bluff North",2008-07-24,"","8:15","10:25",95,24,0,"","","9",1,0,1,0,""
"Double Bluff North",2008-07-24,"","8:15","10:25",95,24,0,"","","23",1,0,0,0,""
"Double Bluff North",2008-07-24,"","8:15","10:25",95,24,0,"","","16",0,0,0,2,""
"Double Bluff North",2008-07-24,"","8:15","10:25",95,24,0,"","","22",0,0,0,1,""
"Double Bluff North",2008-07-24,"","8:15","10:25",95,24,0,"","","15",0,0,0,3,""
"Double Bluff North",2008-07-24,"","8:15","10:25",95,24,0,"","","20",0,1,0,1,""
"Double Bluff North",2008-07-24,"","8:15","10:25",95,24,0,"","","3",0,0,0,1,""
"Double Bluff North",2008-07-24,"","8:15","10:25",95,24,0,"","","4",0,0,1,3,""
"Double Bluff North",2008-07-24,"","8:15","10:25",95,24,0,"","","19",1,0,0,0,""
"Double Bluff North",2008-07-24,"","8:15","10:25",95,24,0,"","","24",1,1,0,0,""
"Double Bluff North",2008-07-24,"","8:15","10:25",95,24,0,"","","21",1,0,0,0,""
"Double Bluff North",2008-07-24,"","8:15","10:25",95,24,0,"","","18",1,1,0,0,""
"Double Bluff North",2008-07-30,"","8:00","9:55",84,25,0,"","","16",0,1,0,0,""
"Double Bluff North",2008-07-30,"","8:00","9:55",84,25,0,"","","1",1,0,0,1,""
"Double Bluff North",2008-07-30,"","8:00","9:55",84,25,0,"","","9",0,1,0,0,""
"Double Bluff North",2008-07-30,"","8:00","9:55",84,25,0,"","","18",0,2,0,0,""
"Double Bluff North",2008-07-30,"","8:00","9:55",84,25,0,"","","21",0,1,0,0,""
"Double Bluff North",2008-07-30,"","8:00","9:55",84,25,0,"","","25",0,1,0,0,""
"Double Bluff North",2008-08-07,"","7:55","9:30",93,25,0,"","","20",0,1,0,0,""
"Double Bluff North",2008-08-07,"","7:55","9:30",93,25,0,"","","4",0,2,0,0,""
"Double Bluff North",2008-08-07,"","7:55","9:30",93,25,0,"","","3",0,0,0,1,""
"Double Bluff North",2008-08-15,"","7:55","9:50",24,27,0,"","","26",1,0,0,0,""
"Double Bluff North",2008-08-15,"","7:55","9:50",24,27,0,"","","23",1,0,0,0,""
"Double Bluff North",2008-08-15,"","7:55","9:50",24,27,0,"","","27",1,0,0,0,""
"Double Bluff North",2009-06-30,"","8:50","10:20",72,23,0,"","","B10",0,0,0,1,""
"Double Bluff North",2009-06-30,"","8:50","10:20",72,23,0,"","","D7",0,0,0,1,""
"Double Bluff North",2009-06-30,"","8:50","10:20",72,23,0,"","","D6",0,0,0,2,""
"Double Bluff North",2009-06-30,"","8:50","10:20",72,23,0,"","","A2",0,0,0,1,""
"Double Bluff North",2009-06-30,"","8:50","10:20",72,23,0,"","","A1",0,0,0,1,""
"Double Bluff North",2009-06-30,"","8:50","10:20",72,23,0,"","","D1",0,0,0,1,""
"Double Bluff North",2009-06-30,"","8:50","10:20",72,23,0,"","","B6",0,0,0,1,""
"Double Bluff North",2009-06-30,"","8:50","10:20",72,23,0,"","","B4",0,0,0,1,""
"Double Bluff North",2009-06-30,"","8:50","10:20",72,23,0,"","","B2",0,0,0,2,""
"Double Bluff North",2009-06-30,"","8:50","10:20",72,23,0,"","","D9",0,0,0,1,""
"Double Bluff North",2009-06-30,"","8:50","10:20",72,23,0,"","","B9",0,0,0,1,""
"Double Bluff North",2009-06-30,"","8:50","10:20",72,23,0,"","","B1",0,0,1,0,""
"Double Bluff North",2009-06-30,"","8:50","10:20",72,23,0,"","","D4",0,0,0,2,""
"Double Bluff North",2009-06-30,"","8:50","10:20",72,23,0,"","","D3",0,0,0,1,""
"Double Bluff North",2009-06-30,"","8:50","10:20",72,23,0,"","","B8",0,0,0,1,""
"Double Bluff North",2009-06-30,"","8:50","10:20",72,23,0,"","","D2",0,0,0,1,""
"Double Bluff North",2009-06-30,"","8:50","10:20",72,23,0,"","","C1",0,0,0,1,""
"Double Bluff North",2009-06-30,"","8:50","10:20",72,23,0,"","","D8",0,0,0,1,""
"Double Bluff North",2009-06-30,"","8:50","10:20",72,23,0,"","","C2",0,0,0,1,""
"Double Bluff North",2009-06-30,"","8:50","10:20",72,23,0,"","","D5",0,0,0,3,""
"Double Bluff North",2009-06-30,"","8:50","10:20",72,23,0,"","","B3",0,0,0,1,""
"Double Bluff North",2009-06-30,"","8:50","10:20",72,23,0,"","","B5",0,0,0,4,""
"Double Bluff North",2009-07-07,"","8:45","10:00",93,27,0,"","","B4",0,0,0,3,""
"Double Bluff North",2009-07-07,"","8:45","10:00",93,27,0,"","","C3",1,0,0,1,""
"Double Bluff North",2009-07-07,"","8:45","10:00",93,27,0,"","","B5",0,0,0,1,""
"Double Bluff North",2009-07-07,"","8:45","10:00",93,27,0,"","","D10",0,0,0,2,""
"Double Bluff North",2009-07-07,"","8:45","10:00",93,27,0,"","","D4",0,0,0,1,""
"Double Bluff North",2009-07-07,"","8:45","10:00",93,27,0,"","","D5",1,1,0,1,""
"Double Bluff North",2009-07-07,"","8:45","10:00",93,27,0,"","","D9",0,0,0,3,""
"Double Bluff North",2009-07-07,"","8:45","10:00",93,27,0,"","","C4",1,0,0,0,""
"Double Bluff North",2009-07-07,"","8:45","10:00",93,27,0,"","","D2",2,0,0,0,""
"Double Bluff North",2009-07-07,"","8:45","10:00",93,27,0,"","","A2",0,0,0,1,""
"Double Bluff North",2009-07-07,"","8:45","10:00",93,27,0,"","","D11",0,0,0,2,""
"Double Bluff North",2009-07-14,"","8:45","9:53",117,33,0,"","","B1",0,0,0,2,""
"Double Bluff North",2009-07-14,"","8:45","9:53",117,33,0,"","","A2",0,0,0,1,""
"Double Bluff North",2009-07-14,"","8:45","9:53",117,33,0,"","","D4",0,0,1,3,""
"Double Bluff North",2009-07-14,"","8:45","9:53",117,33,0,"","","C2",1,0,0,0,""
"Double Bluff North",2009-07-14,"","8:45","9:53",117,33,0,"","","B3",0,0,0,2,""
"Double Bluff North",2009-07-14,"","8:45","9:53",117,33,0,"","","A3",0,0,0,2,""
"Double Bluff North",2009-07-14,"","8:45","9:53",117,33,0,"","","C3",1,0,0,0,""
"Double Bluff North",2009-07-14,"","8:45","9:53",117,33,0,"","","B11",1,0,0,2,""
"Double Bluff North",2009-07-14,"","8:45","9:53",117,33,0,"","","B9",0,0,0,1,""
"Double Bluff North",2009-07-14,"","8:45","9:53",117,33,0,"","","D9",0,0,0,4,""
"Double Bluff North",2009-07-14,"","8:45","9:53",117,33,0,"","","B4",0,0,0,2,""
"Double Bluff North",2009-07-14,"","8:45","9:53",117,33,0,"","","B5",0,0,0,3,""
"Double Bluff North",2009-07-14,"","8:45","9:53",117,33,0,"","","D12",1,0,0,1,""
"Double Bluff North",2009-07-14,"","8:45","9:53",117,33,0,"","","D2",0,1,0,0,""
"Double Bluff North",2009-07-14,"","8:45","9:53",117,33,0,"","","D5",1,1,0,5,""
"Double Bluff North",2009-07-14,"","8:45","9:53",117,33,0,"","","C4",1,0,0,0,""
"Double Bluff North",2009-07-14,"","8:45","9:53",117,33,0,"","","D10",0,0,0,3,""
"Double Bluff North",2009-07-14,"","8:45","9:53",117,33,0,"","","C5",1,0,0,0,""
"Double Bluff North",2009-07-14,"","8:45","9:53",117,33,0,"","","D13",0,0,0,1,""
"Double Bluff North",2009-07-20,"","8:30","9:40",65,36,0,"","","D15",1,0,0,1,""
"Double Bluff North",2009-07-20,"","8:30","9:40",65,36,0,"","","D11",0,1,0,0,""
"Double Bluff North",2009-07-20,"","8:30","9:40",65,36,0,"","","D12",1,0,0,0,""
"Double Bluff North",2009-07-20,"","8:30","9:40",65,36,0,"","","B11",1,0,0,0,""
"Double Bluff North",2009-07-20,"","8:30","9:40",65,36,0,"","","D14",1,0,0,0,""
"Double Bluff North",2009-07-20,"","8:30","9:40",65,36,0,"","","A4",1,0,0,0,""
"Double Bluff North",2009-07-20,"","8:30","9:40",65,36,0,"","","B1",1,0,1,0,""
"Double Bluff North",2009-07-20,"","8:30","9:40",65,36,0,"","","D2",1,1,0,0,""
"Double Bluff North",2009-07-20,"","8:30","9:40",65,36,0,"","","D13",1,0,0,0,""
"Double Bluff North",2009-07-30,"","8:37","9:50",110,37,0,"","","A2",0,0,0,2,""
"Double Bluff North",2009-07-30,"","8:37","9:50",110,37,0,"","","D13",3,0,0,0,""
"Double Bluff North",2009-07-30,"","8:37","9:50",110,37,0,"","","D5",0,0,0,4,""
"Double Bluff North",2009-07-30,"","8:37","9:50",110,37,0,"","","D2",1,0,0,1,""
"Double Bluff North",2009-07-30,"","8:37","9:50",110,37,0,"","","D12",3,1,0,0,""
"Double Bluff North",2009-07-30,"","8:37","9:50",110,37,0,"","","C6",0,0,0,4,""
"Double Bluff North",2009-08-05,"","8:44","9:52",56,37,0,"","","D4",0,0,0,1,""
"Double Bluff North",2009-08-05,"","8:44","9:52",56,37,0,"","","D10",1,1,0,1,""
"Double Bluff North",2009-08-05,"","8:44","9:52",56,37,0,"","","D11",0,1,0,1,""
"Double Bluff North",2009-08-05,"","8:44","9:52",56,37,0,"","","D13",1,1,0,0,""
"Double Bluff North",2009-08-11,"","7:45","8:55",118,37,0,"","","A4",0,0,0,1,""
"Double Bluff North",2009-08-11,"","7:45","8:55",118,37,0,"","","D10",0,0,0,1,""
"Double Bluff North",2009-08-11,"","7:45","8:55",118,37,0,"","","D4",0,0,0,1,""
"Double Bluff North",2009-08-11,"","7:45","8:55",118,37,0,"","","D11",1,0,0,0,""
"Double Bluff North",2009-08-11,"","7:45","8:55",118,37,0,"","","D12",1,0,0,0,""
"Double Bluff North",2009-08-11,"","7:45","8:55",118,37,0,"","","D13",1,0,0,0,""
"Double Bluff North",2009-08-11,"","7:45","8:55",118,37,0,"","","C2",1,0,0,0,""
"Double Bluff North",2009-08-11,"","7:45","8:55",118,37,0,"","","D5",0,0,0,1,""
"Double Bluff North",2009-08-11,"","7:45","8:55",118,37,0,"","","A2",0,0,0,2,""
"Double Bluff North",2011-07-01,"","8:25","9:35",14,2,1,"","","D1",1,0,0,0,""
"Double Bluff North",2011-07-01,"","8:25","9:35",14,2,1,"","","A1",0,0,0,1,""
"Double Bluff North",2011-07-07,"","8:28","940",90,11,17,"","","D3",0,0,0,1,""
"Double Bluff North",2011-07-07,"","8:28","940",90,11,17,"","","C1",0,0,0,3,""
"Double Bluff North",2011-07-07,"","8:28","940",90,11,17,"","","B1",0,0,0,1,""
"Double Bluff North",2011-07-07,"","8:28","940",90,11,17,"","","C4",0,0,0,1,""
"Double Bluff North",2011-07-07,"","8:28","940",90,11,17,"","","A2",0,0,0,4,""
"Double Bluff North",2011-07-07,"","8:28","940",90,11,17,"","","D1",1,0,0,1,""
"Double Bluff North",2011-07-07,"","8:28","940",90,11,17,"","","C2",0,0,0,1,""
"Double Bluff North",2011-07-07,"","8:28","940",90,11,17,"","","C3",0,0,0,1,""
"Double Bluff North",2011-07-07,"","8:28","940",90,11,17,"","","D2",0,0,0,2,""
"Double Bluff North",2011-07-07,"","8:28","940",90,11,17,"","","D4",0,0,0,2,""
"Double Bluff North",2011-07-21,"","8:20","9:25",87,23,1,"","","C8",1,0,0,0,""
"Double Bluff North",2011-07-21,"","8:20","9:25",87,23,1,"","","B2",0,1,0,0,""
"Double Bluff North",2011-07-21,"","8:20","9:25",87,23,1,"","","C9",0,1,0,0,""
"Double Bluff North",2011-07-21,"","8:20","9:25",87,23,1,"","","C6",0,0,0,1,""
"Double Bluff North",2011-07-21,"","8:20","9:25",87,23,1,"","","C8",0,0,0,1,""
"Double Bluff North",2011-07-21,"","8:20","9:25",87,23,1,"","","A1",0,1,0,0,""
"Double Bluff North",2011-07-21,"","8:20","9:25",87,23,1,"","","C4",0,1,0,0,""
"Double Bluff North",2011-07-21,"","8:20","9:25",87,23,1,"","","D8",1,0,0,0,""
"Double Bluff North",2011-07-21,"","8:20","9:25",87,23,1,"","","B3",0,3,0,0,""
"Double Bluff North",2011-07-21,"","8:20","9:25",87,23,1,"","","D6",2,0,0,0,""
"Double Bluff North",2011-07-21,"","8:20","9:25",87,23,1,"","","C5",0,0,0,1,""
"Double Bluff North",2011-07-21,"","8:20","9:25",87,23,1,"","","C2",0,1,0,1,""
"Double Bluff North",2011-07-21,"","8:20","9:25",87,23,1,"","","D7",2,0,0,0,""
"Double Bluff North",2011-07-21,"","8:20","9:25",87,23,1,"","","D6",0,1,0,0,""
"Double Bluff North",2011-07-21,"","8:20","9:25",87,23,1,"","","D2",0,1,0,0,""
"Double Bluff North",2011-07-21,"","8:20","9:25",87,23,1,"","","D9",0,1,0,0,""
"Double Bluff North",2011-07-21,"","8:20","9:25",87,23,1,"","","D1",0,0,2,0,""
"Double Bluff North",2011-07-21,"","8:20","9:25",87,23,1,"","","D1",1,0,0,1,""
"Double Bluff North",2011-07-21,"","8:20","9:25",87,23,1,"","","C9",2,0,0,0,""
"Double Bluff North",2011-07-21,"","8:20","9:25",87,23,1,"","","D5",1,0,0,0,""
"Double Bluff North",2011-07-21,"","8:20","9:25",87,23,1,"","","D4",0,2,0,0,""
"Double Bluff North",2011-07-28,"","8:25","9:33",78,24,0,"","","B3",1,2,0,0,""
"Double Bluff North",2011-07-28,"","8:25","9:33",78,24,0,"","","D3",1,0,0,0,""
"Double Bluff North",2011-07-28,"","8:25","9:33",78,24,0,"","","D2",1,1,0,0,""
"Double Bluff North",2011-07-28,"","8:25","9:33",78,24,0,"","","D4",1,1,0,0,""
"Double Bluff North",2011-07-28,"","8:25","9:33",78,24,0,"","","B2",0,1,0,0,""
"Double Bluff North",2011-07-28,"","8:25","9:33",78,24,0,"","","C9",1,0,0,0,""
"Double Bluff North",2011-08-04,"","8:35","9:48",89,26,22,"","","D6",0,0,0,2,""
"Double Bluff North",2011-08-04,"","8:35","9:48",89,26,22,"","","A4",0,1,0,1,""
"Double Bluff North",2011-08-04,"","8:35","9:48",89,26,22,"","","C8",0,1,0,0,""
"Double Bluff North",2011-08-04,"","8:35","9:48",89,26,22,"","","D5",0,1,0,1,""
"Double Bluff North",2011-08-04,"","8:35","9:48",89,26,22,"","","A2",0,0,0,9,""
"Double Bluff North",2011-08-04,"","8:35","9:48",89,26,22,"","","D4",0,1,0,5,""
"Double Bluff North",2011-08-04,"","8:35","9:48",89,26,22,"","","A3",0,1,0,0,""
"Double Bluff North",2011-08-04,"","8:35","9:48",89,26,22,"","","D2",0,0,0,3,""
"Double Bluff North",2011-08-04,"","8:35","9:48",89,26,22,"","","D1",0,1,0,0,""
"Double Bluff North",2011-08-04,"","8:35","9:48",89,26,22,"","","A1",0,1,0,1,""
"Double Bluff North",2011-08-04,"","8:35","9:48",89,26,22,"","","C9",1,0,0,0,""
"Double Bluff North",2011-08-11,"","8:05","9:20",44,27,1,"","","A3",0,0,0,1,""
"Double Bluff North",2011-08-11,"","8:05","9:20",44,27,1,"","","D4",0,1,0,0,""
"Double Bluff North",2011-08-11,"","8:05","9:20",44,27,1,"","","C4",1,0,0,0,""
"Double Bluff North",2011-08-11,"","8:05","9:20",44,27,1,"","","C8",1,1,0,0,""
"Double Bluff North",2011-08-11,"","8:05","9:20",44,27,1,"","","C9",0,1,0,0,""
"Double Bluff North",2011-08-18,"","8:15","9:20",101,28,10,"","","D8",0,0,1,0,""
"Double Bluff North",2011-08-18,"","8:15","9:20",101,28,10,"","","A2",0,0,0,2,""
"Double Bluff North",2011-08-18,"","8:15","9:20",101,28,10,"","","A1",0,0,0,1,""
"Double Bluff North",2011-08-18,"","8:15","9:20",101,28,10,"","","D2",0,0,0,1,""
"Double Bluff North",2011-08-18,"","8:15","9:20",101,28,10,"","","D7",0,0,0,3,""
"Double Bluff North",2011-08-18,"","8:15","9:20",101,28,10,"","","C10",0,0,0,1,""
"Double Bluff North",2011-08-18,"","8:15","9:20",101,28,10,"","","C8",2,0,0,0,""
"Double Bluff North",2011-08-18,"","8:15","9:20",101,28,10,"","","A5",0,0,0,2,""
"Double Bluff North",2011-08-25,"","8:15","9:18",10,28,0,"","","D8",1,0,0,0,""
"Double Bluff North",2012-07-13,"","8:25","9:35",77,14,2,"","","C1",0,0,0,1,""
"Double Bluff North",2012-07-13,"","8:25","9:35",77,14,2,"","","D2",1,1,0,0,""
"Double Bluff North",2012-07-13,"","8:25","9:35",77,14,2,"","","E2",0,1,0,0,""
"Double Bluff North",2012-07-13,"","8:25","9:35",77,14,2,"","","D3",0,0,0,2,""
"Double Bluff North",2012-07-13,"","8:25","9:35",77,14,2,"","","D3",1,0,0,0,""
