"year","site","burrow_name","study_day","burrow_visit","tot_prey","prey_start","prey_end","bv_start","bv_end","prey_days","bv_days","capt_hist"
2014,"Harrington South","8",16,2,2,16,43,16,43,28,28,2
2014,"Harrington South","8",43,4,1,16,43,16,43,28,28,2
2014,"Harrington South","8",37,0,1,16,43,16,43,28,28,2
2014,"Hastie Lake","10",32,0,1,32,40,NA,NA,9,NA,2
2014,"Hastie Lake","10",40,0,2,32,40,NA,NA,9,NA,2
2014,"Hastie Lake","11",46,1,5,40,51,46,46,12,1,2
2014,"Hastie Lake","11",40,0,2,40,51,46,46,12,1,2
2014,"Hastie Lake","11",51,0,1,40,51,46,46,12,1,2
2014,"Hastie Lake","2",18,0,1,18,18,NA,NA,1,NA,2
2014,"Hastie Lake","3",18,0,1,11,40,32,32,30,1,2
2014,"Hastie Lake","3",11,0,1,11,40,32,32,30,1,2
2014,"Hastie Lake","3",24,0,2,11,40,32,32,30,1,2
2014,"Hastie Lake","3",40,0,1,11,40,32,32,30,1,2
2014,"Hastie Lake","3",32,1,1,11,40,32,32,30,1,2
2014,"Hastie Lake","4",40,0,2,32,40,24,32,9,9,2
2014,"Hastie Lake","4",32,1,3,32,40,24,32,9,9,2
2014,"Hastie Lake","4",24,2,0,32,40,24,32,9,9,1
2014,"Hastie Lake","5",51,0,1,24,51,NA,NA,28,NA,2
2014,"Hastie Lake","5",40,0,1,24,51,NA,NA,28,NA,2
2014,"Hastie Lake","5",24,0,1,24,51,NA,NA,28,NA,2
2014,"Hastie Lake","5",32,0,2,24,51,NA,NA,28,NA,2
2014,"Hastie Lake","6",51,0,1,32,62,24,32,31,9,2
2014,"Hastie Lake","6",40,0,1,32,62,24,32,31,9,2
2014,"Hastie Lake","6",32,2,1,32,62,24,32,31,9,2
2014,"Hastie Lake","6",62,0,1,32,62,24,32,31,9,2
2014,"Hastie Lake","6",46,0,1,32,62,24,32,31,9,2
2014,"Hastie Lake","6",24,1,0,32,62,24,32,31,9,1
2014,"Hastie Lake","7",24,0,2,24,24,NA,NA,1,NA,2
2014,"Hastie Lake","8",24,1,0,NA,NA,24,24,NA,1,3
2014,"Hastie Lake","9",62,2,0,32,51,32,62,20,31,3
2014,"Hastie Lake","9",51,0,1,32,51,32,62,20,31,2
2014,"Hastie Lake","9",40,0,2,32,51,32,62,20,31,2
2014,"Hastie Lake","9",32,2,2,32,51,32,62,20,31,2
2014,"Hastie Lake","9",46,0,1,32,51,32,62,20,31,2
2014,"Hastie Lake North","1",31,4,0,NA,NA,3,31,NA,29,3
2014,"Hastie Lake North","1",3,1,0,NA,NA,3,31,NA,29,3
2014,"Hastie Lake North","2",3,1,0,NA,NA,3,31,NA,29,3
2014,"Hastie Lake North","2",31,3,0,NA,NA,3,31,NA,29,3
2014,"Hastie Lake North","3",3,1,0,NA,NA,3,3,NA,1,3
2014,"Keystone","1",36,0,1,9,36,NA,NA,28,NA,2
2014,"Keystone","1",9,0,1,9,36,NA,NA,28,NA,2
2014,"Keystone","2",43,0,2,22,57,NA,NA,36,NA,2
2014,"Keystone","2",22,0,1,22,57,NA,NA,36,NA,2
2014,"Keystone","2",57,0,1,22,57,NA,NA,36,NA,2
2014,"Keystone","3",29,0,1,29,64,NA,NA,36,NA,2
2014,"Keystone","3",50,0,1,29,64,NA,NA,36,NA,2
2014,"Keystone","3",43,0,1,29,64,NA,NA,36,NA,2
2014,"Keystone","3",36,0,1,29,64,NA,NA,36,NA,2
2014,"Keystone","3",64,0,2,29,64,NA,NA,36,NA,2
2014,"Keystone","4",29,0,1,29,43,NA,NA,15,NA,2
2014,"Keystone","4",43,0,2,29,43,NA,NA,15,NA,2
2014,"Keystone","4",64,0,0,29,43,NA,NA,15,NA,4
2014,"Keystone","4",36,0,1,29,43,NA,NA,15,NA,2
2014,"Keystone","5",72,0,1,57,72,NA,NA,16,NA,2
2014,"Keystone","5",57,0,3,57,72,NA,NA,16,NA,2
2014,"Lagoon North #1","1",11,0,1,11,11,4,4,1,1,2
2014,"Lagoon North #1","1",4,3,0,11,11,4,4,1,1,1
2014,"Lagoon North #1","1A",4,1,0,NA,NA,4,4,NA,1,3
2014,"Lagoon North #1","1B",4,2,0,47,47,4,4,1,1,1
2014,"Lagoon North #1","1B",47,0,1,47,47,4,4,1,1,2
2014,"Lagoon North #1","1C",4,1,0,NA,NA,4,4,NA,1,3
2014,"Lagoon North #1","1D",4,1,0,NA,NA,4,4,NA,1,3
2014,"Lagoon North #1","1E",33,1,3,33,33,33,33,1,1,2
2014,"Lagoon North #1","3",4,4,0,NA,NA,4,4,NA,1,3
2014,"Lagoon North #1","5",4,1,0,NA,NA,4,4,NA,1,3
2014,"Lagoon North #1","7",28,1,0,NA,NA,4,28,NA,25,3
2014,"Lagoon North #1","7",4,1,0,NA,NA,4,28,NA,25,3
2014,"Lagoon North #1","8",33,0,1,33,47,NA,NA,15,NA,2
2014,"Lagoon North #1","8",47,0,1,33,47,NA,NA,15,NA,2
2014,"Lagoon North #1","8",44,0,1,33,47,NA,NA,15,NA,2
2014,"Lagoon North #2","2",25,1,0,18,18,5,25,1,21,3
2014,"Lagoon North #2","2",5,1,0,18,18,5,25,1,21,1
2014,"Lagoon North #2","2",18,0,3,18,18,5,25,1,21,2
2014,"Lagoon North #3","1",3,1,0,NA,NA,3,3,NA,1,3
2014,"Lagoon North #3","1A",40,4,0,NA,NA,40,40,NA,1,3
2014,"Lagoon North #3","1B",40,5,1,40,40,40,40,1,1,2
2014,"Lagoon North #3","2",40,1,2,12,40,34,40,29,7,2
2014,"Lagoon North #3","2",12,0,1,12,40,34,40,29,7,2
2014,"Lagoon North #3","2",34,2,2,12,40,34,40,29,7,2
2014,"Lagoon North #3","2A",18,3,0,NA,NA,18,18,NA,1,3
2014,"Lagoon North #3","2B",18,1,0,NA,NA,18,18,NA,1,3
2014,"Lagoon North #3","3",18,1,0,NA,NA,12,40,NA,29,3
2014,"Lagoon North #3","3",12,1,0,NA,NA,12,40,NA,29,3
2014,"Lagoon North #3","3",40,3,0,NA,NA,12,40,NA,29,3
2014,"Lagoon North #3","4",40,1,0,NA,NA,40,40,NA,1,3
2014,"Lagoon North #3","5",12,1,0,NA,NA,12,34,NA,23,3
2014,"Lagoon North #3","5",34,2,0,NA,NA,12,34,NA,23,3
2014,"Lagoon North #3","6",12,1,0,NA,NA,12,40,NA,29,3
2014,"Lagoon North #3","6",40,2,0,NA,NA,12,40,NA,29,3
2014,"Lagoon North #3","6",18,1,0,NA,NA,12,40,NA,29,3
2014,"Lagoon North #3","7",18,4,0,NA,NA,18,18,NA,1,3
2014,"Lagoon South","1A",40,0,1,12,40,19,47,29,29,2
2014,"Lagoon South","1A",19,6,0,12,40,19,47,29,29,3
2014,"Lagoon South","1A",47,5,0,12,40,19,47,29,29,3
2014,"Lagoon South","1A",33,0,1,12,40,19,47,29,29,2
2014,"Lagoon South","1A",12,0,1,12,40,19,47,29,29,2
2014,"Lagoon South","1B",47,4,0,NA,NA,47,47,NA,1,3
2014,"Lagoon South","1C",47,2,0,NA,NA,47,47,NA,1,3
2014,"Lagoon South","2A",33,11,0,NA,NA,19,33,NA,15,3
2014,"Lagoon South","2A",19,5,0,NA,NA,19,33,NA,15,3
2014,"Lagoon South","2B",19,3,0,NA,NA,19,19,NA,1,3
2014,"Lagoon South","2C",19,5,0,NA,NA,19,47,NA,29,3
2014,"Lagoon South","2C",47,1,0,NA,NA,19,47,NA,29,3
2014,"Lagoon South","2C",40,1,0,NA,NA,19,47,NA,29,3
2014,"Lagoon South","2D",19,1,0,26,47,19,47,22,29,1
2014,"Lagoon South","2D",26,0,1,26,47,19,47,22,29,2
2014,"Lagoon South","2D",47,7,2,26,47,19,47,22,29,2
2014,"Lagoon South","2D",33,0,5,26,47,19,47,22,29,2
2014,"Lagoon South","2E",19,2,0,NA,NA,19,19,NA,1,3
2014,"Lagoon South","2F",19,1,0,NA,NA,19,19,NA,1,3
2014,"Lagoon South","2G",19,1,0,NA,NA,19,19,NA,1,3
2014,"Lagoon South","2H",47,1,0,19,19,47,47,1,1,3
2014,"Lagoon South","2H",19,0,1,19,19,47,47,1,1,2
2014,"Lagoon South","2J",47,1,0,NA,NA,47,47,NA,1,3
2014,"Lagoon South","3A",19,14,0,NA,NA,19,33,NA,15,3
2014,"Lagoon South","3A",33,2,0,NA,NA,19,33,NA,15,3
2014,"Lagoon South","3B",19,9,0,NA,NA,19,19,NA,1,3
2014,"Lagoon South","3C",33,1,0,NA,NA,19,33,NA,15,3
2014,"Lagoon South","3C",19,2,0,NA,NA,19,33,NA,15,3
2014,"Lagoon South","3D",19,9,0,NA,NA,19,19,NA,1,3
2014,"Ledgewood","1",10,0,2,10,29,19,40,20,22,2
2014,"Ledgewood","1",29,0,2,10,29,19,40,20,22,2
2014,"Ledgewood","1",40,1,0,10,29,19,40,20,22,3
2014,"Ledgewood","1",23,1,0,10,29,19,40,20,22,3
2014,"Ledgewood","1",19,1,0,10,29,19,40,20,22,3
2014,"Ledgewood","10",29,1,0,10,44,29,44,35,16,3
2014,"Ledgewood","10",10,0,1,10,44,29,44,35,16,2
2014,"Ledgewood","10",44,3,1,10,44,29,44,35,16,2
2014,"Ledgewood","10",19,0,1,10,44,29,44,35,16,2
2014,"Ledgewood","10",23,0,1,10,44,29,44,35,16,2
2014,"Ledgewood","11",40,1,0,NA,NA,29,51,NA,23,3
2014,"Ledgewood","11",51,1,0,NA,NA,29,51,NA,23,3
2014,"Ledgewood","11",29,3,0,NA,NA,29,51,NA,23,3
2014,"Ledgewood","12",29,0,1,19,29,4,4,11,1,2
2014,"Ledgewood","12",19,0,2,19,29,4,4,11,1,2
2014,"Ledgewood","12",4,1,0,19,29,4,4,11,1,1
2014,"Ledgewood","12",23,0,1,19,29,4,4,11,1,2
2014,"Ledgewood","13",51,0,1,51,51,NA,NA,1,NA,2
2014,"Ledgewood","16",40,0,1,23,44,NA,NA,22,NA,2
2014,"Ledgewood","16",44,0,1,23,44,NA,NA,22,NA,2
2014,"Ledgewood","16",23,0,1,23,44,NA,NA,22,NA,2
2014,"Ledgewood","17",10,2,0,NA,NA,10,10,NA,1,3
2014,"Ledgewood","2",29,0,1,19,40,19,40,22,22,2
2014,"Ledgewood","2",40,1,2,19,40,19,40,22,22,2
2014,"Ledgewood","2",19,1,1,19,40,19,40,22,22,2
2014,"Ledgewood","2",23,0,1,19,40,19,40,22,22,2
2014,"Ledgewood","3",23,1,0,NA,NA,23,23,NA,1,3
2014,"Ledgewood","5",51,4,0,NA,NA,29,51,NA,23,3
2014,"Ledgewood","5",29,3,0,NA,NA,29,51,NA,23,3
2014,"Ledgewood","6",29,1,0,NA,NA,29,51,NA,23,3
2014,"Ledgewood","6",51,1,0,NA,NA,29,51,NA,23,3
2014,"Ledgewood","7",44,1,0,NA,NA,4,51,NA,48,3
2014,"Ledgewood","7",4,2,0,NA,NA,4,51,NA,48,3
2014,"Ledgewood","7",29,1,0,NA,NA,4,51,NA,48,3
2014,"Ledgewood","7",19,1,0,NA,NA,4,51,NA,48,3
2014,"Ledgewood","7",10,1,0,NA,NA,4,51,NA,48,3
2014,"Ledgewood","7",51,1,0,NA,NA,4,51,NA,48,3
2014,"Ledgewood","8",51,1,0,NA,NA,10,51,NA,42,3
2014,"Ledgewood","8",10,1,0,NA,NA,10,51,NA,42,3
2014,"Malmo Bluff","1",4,0,1,4,4,9,30,1,22,2
2014,"Malmo Bluff","1",9,1,0,4,4,9,30,1,22,3
2014,"Malmo Bluff","1",15,2,0,4,4,9,30,1,22,3
2014,"Malmo Bluff","1",30,1,0,4,4,9,30,1,22,3
2014,"Malmo Bluff","1",25,1,0,4,4,9,30,1,22,3
2014,"Malmo Bluff","11",30,1,0,4,4,4,30,1,27,3
2014,"Malmo Bluff","11",15,2,0,4,4,4,30,1,27,3
2014,"Malmo Bluff","11",4,1,1,4,4,4,30,1,27,2
2014,"Malmo Bluff","12",4,0,1,4,4,NA,NA,1,NA,2
2014,"Malmo Bluff","13",30,1,0,9,9,25,39,1,15,3
2014,"Malmo Bluff","13",39,10,0,9,9,25,39,1,15,3
2014,"Malmo Bluff","13",9,0,1,9,9,25,39,1,15,2
2014,"Malmo Bluff","13",25,1,0,9,9,25,39,1,15,3
2014,"Malmo Bluff","14",39,8,0,15,25,15,39,11,25,3
2014,"Malmo Bluff","14",25,2,2,15,25,15,39,11,25,2
2014,"Malmo Bluff","14",15,4,3,15,25,15,39,11,25,2
2014,"Malmo Bluff","2",25,2,1,15,45,9,45,31,37,2
2014,"Malmo Bluff","2",45,1,2,15,45,9,45,31,37,2
2014,"Malmo Bluff","2",9,2,0,15,45,9,45,31,37,1
2014,"Malmo Bluff","2",30,2,4,15,45,9,45,31,37,2
2014,"Malmo Bluff","2",39,0,1,15,45,9,45,31,37,2
2014,"Malmo Bluff","2",15,0,2,15,45,9,45,31,37,2
2014,"Malmo Bluff","21",15,0,1,15,15,4,39,1,36,2
2014,"Malmo Bluff","21",39,1,0,15,15,4,39,1,36,3
2014,"Malmo Bluff","21",9,1,0,15,15,4,39,1,36,1
2014,"Malmo Bluff","21",4,1,0,15,15,4,39,1,36,1
2014,"Malmo Bluff","22",9,1,0,NA,NA,9,9,NA,1,3
2014,"Malmo Bluff","23",9,3,0,NA,NA,9,9,NA,1,3
2014,"Malmo Bluff","24",9,2,0,NA,NA,9,39,NA,31,3
2014,"Malmo Bluff","24",39,2,0,NA,NA,9,39,NA,31,3
2014,"Malmo Bluff","25",39,2,0,25,30,9,39,6,31,3
2014,"Malmo Bluff","25",9,1,0,25,30,9,39,6,31,1
2014,"Malmo Bluff","25",30,0,1,25,30,9,39,6,31,2
2014,"Malmo Bluff","25",25,4,1,25,30,9,39,6,31,2
2014,"Malmo Bluff","26",25,8,0,NA,NA,25,25,NA,1,3
2014,"Malmo Bluff","27",30,0,1,30,30,NA,NA,1,NA,2
2014,"Malmo Bluff","3",39,2,0,45,60,9,45,16,37,1
2014,"Malmo Bluff","3",30,3,0,45,60,9,45,16,37,1
2014,"Malmo Bluff","3",9,2,0,45,60,9,45,16,37,1
2014,"Malmo Bluff","3",45,1,1,45,60,9,45,16,37,2
2014,"Malmo Bluff","3",60,0,1,45,60,9,45,16,37,2
2014,"Malmo Bluff","4",9,2,1,9,25,9,39,17,31,2
2014,"Malmo Bluff","4",15,1,0,9,25,9,39,17,31,3
2014,"Malmo Bluff","4",25,6,1,9,25,9,39,17,31,2
2014,"Malmo Bluff","4",39,2,0,9,25,9,39,17,31,3
2014,"Malmo Bluff","5",25,7,0,45,45,15,39,1,25,1
2014,"Malmo Bluff","5",39,3,0,45,45,15,39,1,25,1
2014,"Malmo Bluff","5",15,2,0,45,45,15,39,1,25,1
2014,"Malmo Bluff","5",45,0,1,45,45,15,39,1,25,2
2014,"Malmo Bluff","6",15,1,0,NA,NA,15,25,NA,11,3
2014,"Malmo Bluff","6",25,1,0,NA,NA,15,25,NA,11,3
2014,"Malmo Bluff","7",25,1,0,NA,NA,25,25,NA,1,3
2014,"Malmo Bluff","8",25,1,0,NA,NA,25,25,NA,1,3
2014,"Malmo Bluff","9",39,4,0,NA,NA,39,39,NA,1,3
2014,"Maylor Point","1",12,0,4,12,12,29,29,1,1,2
2014,"Maylor Point","1",29,1,0,12,12,29,29,1,1,3
2014,"Maylor Point","2",29,1,3,12,45,29,29,34,1,2
2014,"Maylor Point","2",12,0,1,12,45,29,29,34,1,2
2014,"Maylor Point","2",45,0,1,12,45,29,29,34,1,2
2014,"Maylor Point","2",36,0,2,12,45,29,29,34,1,2
2014,"Maylor Point","3",29,0,2,12,45,NA,NA,34,NA,2
2014,"Maylor Point","3",36,0,1,12,45,NA,NA,34,NA,2
2014,"Maylor Point","3",12,0,1,12,45,NA,NA,34,NA,2
2014,"Maylor Point","3",45,0,1,12,45,NA,NA,34,NA,2
2014,"Maylor Point","4",29,2,0,NA,NA,29,29,NA,1,3
2014,"Maylor Point","5",29,2,0,NA,NA,29,29,NA,1,3
2014,"Maylor Point","6",50,0,2,50,50,NA,NA,1,NA,2
2014,"Monroe Landing","1",5,1,0,25,46,5,5,22,1,1
2014,"Monroe Landing","1",40,0,1,25,46,5,5,22,1,2
2014,"Monroe Landing","1",46,0,3,25,46,5,5,22,1,2
2014,"Monroe Landing","1",25,0,1,25,46,5,5,22,1,2
2014,"Mutiny Sands","1",46,4,0,NA,NA,46,46,NA,1,3
2014,"Mutiny Sands","10",10,0,1,10,53,32,53,44,22,2
2014,"Mutiny Sands","10",32,1,1,10,53,32,53,44,22,2
2014,"Mutiny Sands","10",25,0,2,10,53,32,53,44,22,2
2014,"Mutiny Sands","10",53,1,3,10,53,32,53,44,22,2
2014,"Mutiny Sands","10",46,1,0,10,53,32,53,44,22,3
2014,"Mutiny Sands","10",39,0,1,10,53,32,53,44,22,2
2014,"Mutiny Sands","11",32,11,0,NA,NA,32,32,NA,1,3
2014,"Mutiny Sands","12",32,1,1,32,32,32,32,1,1,2
2014,"Mutiny Sands","13",25,1,0,NA,NA,25,25,NA,1,3
2014,"Mutiny Sands","15",32,0,1,32,32,NA,NA,1,NA,2
2014,"Mutiny Sands","16",32,0,2,32,39,NA,NA,8,NA,2
2014,"Mutiny Sands","16",39,0,1,32,39,NA,NA,8,NA,2
2014,"Mutiny Sands","2",32,0,3,32,46,46,46,15,1,2
2014,"Mutiny Sands","2",46,4,3,32,46,46,46,15,1,2
2014,"Mutiny Sands","3",46,4,0,32,32,46,46,1,1,3
2014,"Mutiny Sands","3",32,0,1,32,32,46,46,1,1,2
2014,"Mutiny Sands","4",10,1,0,46,46,10,46,1,37,1
2014,"Mutiny Sands","4",46,4,1,46,46,10,46,1,37,2
2014,"Mutiny Sands","5",39,0,1,32,39,46,46,8,1,2
2014,"Mutiny Sands","5",46,1,0,32,39,46,46,8,1,3
2014,"Mutiny Sands","5",32,0,2,32,39,46,46,8,1,2
2014,"Mutiny Sands","6",39,0,2,39,60,46,46,22,1,2
2014,"Mutiny Sands","6",46,4,1,39,60,46,46,22,1,2
2014,"Mutiny Sands","6",60,0,1,39,60,46,46,22,1,2
2014,"Mutiny Sands","9",4,1,0,25,60,4,46,36,43,1
2014,"Mutiny Sands","9",10,1,0,25,60,4,46,36,43,1
2014,"Mutiny Sands","9",60,0,3,25,60,4,46,36,43,2
2014,"Mutiny Sands","9",25,0,2,25,60,4,46,36,43,2
2014,"Mutiny Sands","9",18,1,0,25,60,4,46,36,43,1
2014,"Mutiny Sands","9",32,1,0,25,60,4,46,36,43,3
2014,"Mutiny Sands","9",39,1,3,25,60,4,46,36,43,2
2014,"Mutiny Sands","9",53,0,1,25,60,4,46,36,43,2
2014,"Mutiny Sands","9",46,1,0,25,60,4,46,36,43,3
2014,"Possession Point","E1",33,0,2,26,47,19,19,22,1,2
2014,"Possession Point","E1",26,0,3,26,47,19,19,22,1,2
2014,"Possession Point","E1",47,0,2,26,47,19,19,22,1,2
2014,"Possession Point","E1",40,0,4,26,47,19,19,22,1,2
2014,"Possession Point","E1",19,2,0,26,47,19,19,22,1,1
2014,"Possession Point","S2",68,0,2,33,76,19,40,44,22,2
2014,"Possession Point","S2",19,1,0,33,76,19,40,44,22,1
2014,"Possession Point","S2",61,0,2,33,76,19,40,44,22,2
2014,"Possession Point","S2",26,1,0,33,76,19,40,44,22,1
2014,"Possession Point","S2",33,0,1,33,76,19,40,44,22,2
2014,"Possession Point","S2",76,0,3,33,76,19,40,44,22,2
2014,"Possession Point","S2",40,1,0,33,76,19,40,44,22,3
2014,"Possession Point","S3",12,1,0,NA,NA,12,19,NA,8,3
2014,"Possession Point","S3",19,2,0,NA,NA,12,19,NA,8,3
2014,"Possession Point","S4",12,1,0,NA,NA,12,12,NA,1,3
2014,"Pratts Bluff","1",5,0,1,5,32,18,39,28,22,2
2014,"Pratts Bluff","1",11,0,1,5,32,18,39,28,22,2
2014,"Pratts Bluff","1",39,1,0,5,32,18,39,28,22,3
2014,"Pratts Bluff","1",18,1,0,5,32,18,39,28,22,3
2014,"Pratts Bluff","1",32,1,2,5,32,18,39,28,22,2
2014,"Pratts Bluff","10",25,0,1,25,39,11,11,15,1,2
2014,"Pratts Bluff","10",11,1,0,25,39,11,11,15,1,1
2014,"Pratts Bluff","10",39,0,2,25,39,11,11,15,1,2
2014,"Pratts Bluff","11",11,1,0,NA,NA,11,11,NA,1,3
2014,"Pratts Bluff","12",18,6,1,18,25,18,18,8,1,2
2014,"Pratts Bluff","12",25,0,1,18,25,18,18,8,1,2
2014,"Pratts Bluff","13",18,2,0,NA,NA,18,18,NA,1,3
2014,"Pratts Bluff","15",39,0,1,18,39,18,18,22,1,2
2014,"Pratts Bluff","15",18,4,1,18,39,18,18,22,1,2
2014,"Pratts Bluff","2",39,0,4,5,39,11,18,35,8,2
2014,"Pratts Bluff","2",18,5,1,5,39,11,18,35,8,2
2014,"Pratts Bluff","2",32,0,2,5,39,11,18,35,8,2
2014,"Pratts Bluff","2",11,1,0,5,39,11,18,35,8,3
2014,"Pratts Bluff","2",5,0,1,5,39,11,18,35,8,2
2014,"Pratts Bluff","3",18,3,0,32,32,11,18,1,8,1
2014,"Pratts Bluff","3",11,3,0,32,32,11,18,1,8,1
2014,"Pratts Bluff","3",32,0,3,32,32,11,18,1,8,2
2014,"Pratts Bluff","4",11,4,0,32,46,11,25,15,15,1
2014,"Pratts Bluff","4",18,1,0,32,46,11,25,15,15,1
2014,"Pratts Bluff","4",46,0,2,32,46,11,25,15,15,2
2014,"Pratts Bluff","4",32,0,1,32,46,11,25,15,15,2
2014,"Pratts Bluff","4",25,1,0,32,46,11,25,15,15,1
2014,"Pratts Bluff","4",39,0,1,32,46,11,25,15,15,2
2014,"Pratts Bluff","5",32,0,1,32,32,11,18,1,8,2
2014,"Pratts Bluff","5",18,3,0,32,32,11,18,1,8,1
2014,"Pratts Bluff","5",11,4,0,32,32,11,18,1,8,1
2014,"Pratts Bluff","6",11,4,0,32,32,11,11,1,1,1
2014,"Pratts Bluff","6",32,0,1,32,32,11,11,1,1,2
2014,"Pratts Bluff","7",11,3,0,NA,NA,11,11,NA,1,3
2014,"Pratts Bluff","8",11,2,0,18,18,11,32,1,22,1
2014,"Pratts Bluff","8",18,2,1,18,18,11,32,1,22,2
2014,"Pratts Bluff","8",32,1,0,18,18,11,32,1,22,3
2014,"Pratts Bluff","9",18,2,0,25,25,11,18,1,8,1
2014,"Pratts Bluff","9",25,0,1,25,25,11,18,1,8,2
2014,"Pratts Bluff","9",11,1,0,25,25,11,18,1,8,1
2014,"Rolling Hills #1","10",45,7,0,31,66,3,59,36,57,3
2014,"Rolling Hills #1","10",66,0,1,31,66,3,59,36,57,2
2014,"Rolling Hills #1","10",59,2,1,31,66,3,59,36,57,2
2014,"Rolling Hills #1","10",3,2,0,31,66,3,59,36,57,1
2014,"Rolling Hills #1","10",10,2,0,31,66,3,59,36,57,1
2014,"Rolling Hills #1","10",52,0,2,31,66,3,59,36,57,2
2014,"Rolling Hills #1","10",17,1,0,31,66,3,59,36,57,1
2014,"Rolling Hills #1","10",31,0,1,31,66,3,59,36,57,2
2014,"Rolling Hills #1","11",59,2,0,17,52,3,59,36,57,3
2014,"Rolling Hills #1","11",3,2,0,17,52,3,59,36,57,1
2014,"Rolling Hills #1","11",24,0,2,17,52,3,59,36,57,2
2014,"Rolling Hills #1","11",38,0,2,17,52,3,59,36,57,2
2014,"Rolling Hills #1","11",52,0,1,17,52,3,59,36,57,2
2014,"Rolling Hills #1","11",45,4,0,17,52,3,59,36,57,3
2014,"Rolling Hills #1","11",17,0,1,17,52,3,59,36,57,2
2014,"Rolling Hills #1","13",59,2,0,24,24,3,59,1,57,3
2014,"Rolling Hills #1","13",45,6,0,24,24,3,59,1,57,3
2014,"Rolling Hills #1","13",3,1,0,24,24,3,59,1,57,1
2014,"Rolling Hills #1","13",24,0,1,24,24,3,59,1,57,2
2014,"Rolling Hills #1","13",31,2,0,24,24,3,59,1,57,3
2014,"Rolling Hills #1","14",45,1,0,NA,NA,45,45,NA,1,3
2014,"Rolling Hills #1","15",45,2,0,38,38,3,59,1,57,3
2014,"Rolling Hills #1","15",38,1,1,38,38,3,59,1,57,2
2014,"Rolling Hills #1","15",3,7,0,38,38,3,59,1,57,1
2014,"Rolling Hills #1","15",31,7,0,38,38,3,59,1,57,1
2014,"Rolling Hills #1","15",59,2,0,38,38,3,59,1,57,3
2014,"Rolling Hills #1","17",17,0,1,17,45,3,59,29,57,2
2014,"Rolling Hills #1","17",24,0,2,17,45,3,59,29,57,2
2014,"Rolling Hills #1","17",59,2,0,17,45,3,59,29,57,3
2014,"Rolling Hills #1","17",3,2,0,17,45,3,59,29,57,1
2014,"Rolling Hills #1","17",38,0,1,17,45,3,59,29,57,2
2014,"Rolling Hills #1","17",45,1,1,17,45,3,59,29,57,2
2014,"Rolling Hills #1","17",31,0,2,17,45,3,59,29,57,2
2014,"Rolling Hills #1","18",38,0,3,38,45,45,59,8,15,2
2014,"Rolling Hills #1","18",59,1,0,38,45,45,59,8,15,3
2014,"Rolling Hills #1","18",45,1,1,38,45,45,59,8,15,2
2014,"Rolling Hills #1","2",10,2,0,38,38,3,17,1,15,1
2014,"Rolling Hills #1","2",3,2,0,38,38,3,17,1,15,1
2014,"Rolling Hills #1","2",38,0,2,38,38,3,17,1,15,2
2014,"Rolling Hills #1","2",17,2,0,38,38,3,17,1,15,1
2014,"Rolling Hills #1","3",59,1,0,31,31,10,59,1,50,3
2014,"Rolling Hills #1","3",45,5,0,31,31,10,59,1,50,3
2014,"Rolling Hills #1","3",17,3,0,31,31,10,59,1,50,1
2014,"Rolling Hills #1","3",31,1,1,31,31,10,59,1,50,2
2014,"Rolling Hills #1","3",10,1,0,31,31,10,59,1,50,1
2014,"Rolling Hills #1","4",38,0,1,24,45,3,59,22,57,2
2014,"Rolling Hills #1","4",31,0,2,24,45,3,59,22,57,2
2014,"Rolling Hills #1","4",59,2,0,24,45,3,59,22,57,3
2014,"Rolling Hills #1","4",45,3,1,24,45,3,59,22,57,2
2014,"Rolling Hills #1","4",3,2,0,24,45,3,59,22,57,1
2014,"Rolling Hills #1","4",24,0,3,24,45,3,59,22,57,2
2014,"Rolling Hills #1","5",45,6,0,3,17,3,59,15,57,3
2014,"Rolling Hills #1","5",17,1,1,3,17,3,59,15,57,2
2014,"Rolling Hills #1","5",3,1,1,3,17,3,59,15,57,2
2014,"Rolling Hills #1","5",59,1,0,3,17,3,59,15,57,3
2014,"Rolling Hills #1","8",31,1,0,3,24,17,45,22,29,3
2014,"Rolling Hills #1","8",3,0,1,3,24,17,45,22,29,2
2014,"Rolling Hills #1","8",24,0,1,3,24,17,45,22,29,2
2014,"Rolling Hills #1","8",45,2,0,3,24,17,45,22,29,3
2014,"Rolling Hills #1","8",17,1,0,3,24,17,45,22,29,3
2014,"Rolling Hills #1","9",31,1,0,17,17,3,59,1,57,3
2014,"Rolling Hills #1","9",59,2,0,17,17,3,59,1,57,3
2014,"Rolling Hills #1","9",17,1,1,17,17,3,59,1,57,2
2014,"Rolling Hills #1","9",45,24,0,17,17,3,59,1,57,3
2014,"Rolling Hills #1","9",3,1,0,17,17,3,59,1,57,1
2014,"Rolling Hills #2","20",57,4,0,NA,NA,29,57,NA,29,3
2014,"Rolling Hills #2","20",29,1,0,NA,NA,29,57,NA,29,3
2014,"Rolling Hills #2","23",29,3,0,NA,NA,29,29,NA,1,3
2014,"Rolling Hills #2","25",29,1,0,NA,NA,29,57,NA,29,3
2014,"Rolling Hills #2","25",57,3,0,NA,NA,29,57,NA,29,3
2014,"Rolling Hills #2","26",36,0,1,36,36,29,29,1,1,2
2014,"Rolling Hills #2","26",29,1,0,36,36,29,29,1,1,1
2014,"Rolling Hills #2","27",29,2,0,NA,NA,29,29,NA,1,3
