region,site,date,start_time,PG_count,count_type,intern_data
Whidbey,Rolling Hills,6/17/11,,31,pg,on
Whidbey,Rolling Hills,6/17/11,,21,pg,on
Whidbey,Rolling Hills,6/17/11,,17,pg,on
Whidbey,Rolling Hills,6/17/11,,22,pg,on
Whidbey,Rolling Hills,6/17/11,,13,pg,on
Whidbey,Rolling Hills,6/17/11,,10,pg,on
Whidbey,Rolling Hills,6/17/11,,7,pg,on
Whidbey,Rolling Hills,6/17/11,,9,pg,on
Whidbey,Rolling Hills,6/24/11,,27,pg,on
Whidbey,Rolling Hills,6/24/11,,13,pg,on
Whidbey,Rolling Hills,6/24/11,,8,pg,on
Whidbey,Rolling Hills,6/24/11,,15,pg,on
Whidbey,Rolling Hills,6/24/11,,17,pg,on
Whidbey,Rolling Hills,6/24/11,,21,pg,on
Whidbey,Rolling Hills,6/24/11,,13,pg,on
Whidbey,Rolling Hills,6/24/11,,23,pg,on
Whidbey,Rolling Hills,6/24/11,,21,pg,on
Whidbey,Rolling Hills,6/24/11,,16,pg,on
Whidbey,Rolling Hills,7/1/11,,25,pg,on
Whidbey,Rolling Hills,7/1/11,,29,pg,on
Whidbey,Rolling Hills,7/1/11,,25,pg,on
Whidbey,Rolling Hills,7/1/11,,25,pg,on
Whidbey,Rolling Hills,7/1/11,,27,pg,on
Whidbey,Rolling Hills,7/1/11,,17,pg,on
Whidbey,Rolling Hills,7/1/11,,18,pg,on
Whidbey,Rolling Hills,7/1/11,,13,pg,on
Whidbey,Rolling Hills,7/1/11,,17,pg,on
Whidbey,Rolling Hills,7/1/11,,8,pg,on
Whidbey,Rolling Hills,7/1/11,,12,pg,on
Whidbey,Rolling Hills,7/8/11,,30,pg,on
Whidbey,Rolling Hills,7/8/11,,24,pg,on
Whidbey,Rolling Hills,7/8/11,,28,pg,on
Whidbey,Rolling Hills,7/8/11,,36,pg,on
Whidbey,Rolling Hills,7/8/11,,28,pg,on
Whidbey,Rolling Hills,7/8/11,,30,pg,on
Whidbey,Rolling Hills,7/8/11,,31,pg,on
Whidbey,Rolling Hills,7/8/11,,29,pg,on
Whidbey,Rolling Hills,7/8/11,,26,pg,on
Whidbey,Rolling Hills,7/8/11,,33,pg,on
Whidbey,Rolling Hills,7/8/11,,27,pg,on
Whidbey,Rolling Hills,7/15/11,,29,pg,on
Whidbey,Rolling Hills,7/15/11,,27,pg,on
Whidbey,Rolling Hills,7/15/11,,29,pg,on
Whidbey,Rolling Hills,7/15/11,,33,pg,on
Whidbey,Rolling Hills,7/15/11,,22,pg,on
Whidbey,Rolling Hills,7/15/11,,19,pg,on
Whidbey,Rolling Hills,7/15/11,,14,pg,on
Whidbey,Rolling Hills,7/15/11,,4,pg,on
Whidbey,Rolling Hills,7/15/11,,6,pg,on
Whidbey,Rolling Hills,7/15/11,,9,pg,on
Whidbey,Rolling Hills,7/22/11,,29,pg,on
Whidbey,Rolling Hills,7/22/11,,41,pg,on
Whidbey,Rolling Hills,7/22/11,,40,pg,on
Whidbey,Rolling Hills,7/22/11,,31,pg,on
Whidbey,Rolling Hills,7/22/11,,31,pg,on
Whidbey,Rolling Hills,7/22/11,,33,pg,on
Whidbey,Rolling Hills,7/22/11,,22,pg,on
Whidbey,Rolling Hills,7/22/11,,32,pg,on
Whidbey,Rolling Hills,7/22/11,,27,pg,on
Whidbey,Rolling Hills,7/22/11,,34,pg,on
Whidbey,Rolling Hills,7/22/11,,32,pg,on
Whidbey,Rolling Hills,7/29/11,,40,pg,on
Whidbey,Rolling Hills,7/29/11,,42,pg,on
Whidbey,Rolling Hills,7/29/11,,39,pg,on
Whidbey,Rolling Hills,7/29/11,,21,pg,on
Whidbey,Rolling Hills,7/29/11,,25,pg,on
Whidbey,Rolling Hills,7/29/11,,17,pg,on
Whidbey,Rolling Hills,7/29/11,,18,pg,on
Whidbey,Rolling Hills,7/29/11,,5,pg,on
Whidbey,Rolling Hills,7/29/11,,4,pg,on
Whidbey,Rolling Hills,7/29/11,,7,pg,on
Whidbey,Rolling Hills,7/29/11,,6,pg,on
Whidbey,Rolling Hills,8/5/11,,22,pg,on
Whidbey,Rolling Hills,8/5/11,,34,pg,on
Whidbey,Rolling Hills,8/5/11,,27,pg,on
Whidbey,Rolling Hills,8/5/11,,23,pg,on
Whidbey,Rolling Hills,8/5/11,,5,pg,on
Whidbey,Rolling Hills,8/5/11,,20,pg,on
Whidbey,Rolling Hills,8/5/11,,23,pg,on
Whidbey,Rolling Hills,8/5/11,,30,pg,on
Whidbey,Rolling Hills,8/5/11,,31,pg,on
Whidbey,Rolling Hills,8/5/11,,30,pg,on
Whidbey,Rolling Hills,8/5/11,,27,pg,on
Whidbey,Rolling Hills,8/12/11,,16,pg,on
Whidbey,Rolling Hills,8/12/11,,30,pg,on
Whidbey,Rolling Hills,8/12/11,,33,pg,on
Whidbey,Rolling Hills,8/12/11,,30,pg,on
Whidbey,Rolling Hills,8/12/11,,17,pg,on
Whidbey,Rolling Hills,8/12/11,,17,pg,on
Whidbey,Rolling Hills,8/12/11,,2,pg,on
Whidbey,Rolling Hills,8/12/11,,5,pg,on
Whidbey,Rolling Hills,8/12/11,,6,pg,on
Whidbey,Rolling Hills,8/12/11,,7,pg,on
Whidbey,Rolling Hills,8/19/11,,0,pg,on
Whidbey,Rolling Hills,8/19/11,,7,pg,on
Whidbey,Rolling Hills,8/19/11,,7,pg,on
Whidbey,Rolling Hills,8/19/11,,3,pg,on
Whidbey,Rolling Hills,8/19/11,,4,pg,on
Whidbey,Rolling Hills,8/19/11,,18,pg,on
Whidbey,Rolling Hills,8/19/11,,17,pg,on
Whidbey,Rolling Hills,8/19/11,,27,pg,on
Whidbey,Rolling Hills,8/19/11,,27,pg,on
Whidbey,Rolling Hills,8/19/11,,11,pg,on
Whidbey,Rolling Hills,8/19/11,,4,pg,on
Whidbey,Rolling Hills,8/25/11,,0,pg,on
Whidbey,Rolling Hills,8/25/11,,0,pg,on
Whidbey,Rolling Hills,8/25/11,,1,pg,on
Whidbey,Rolling Hills,8/25/11,,0,pg,on
Whidbey,Rolling Hills,8/25/11,,1,pg,on
Whidbey,Rolling Hills,8/25/11,,1,pg,on
Whidbey,Rolling Hills,8/25/11,,0,pg,on
Whidbey,Rolling Hills,8/25/11,,2,pg,on
Whidbey,Rolling Hills,8/25/11,,0,pg,on
Whidbey,Rolling Hills,6/22/10,,39,pg,on
Whidbey,Rolling Hills,6/22/10,,26,pg,on
Whidbey,Rolling Hills,6/22/10,,21,pg,on
Whidbey,Rolling Hills,6/22/10,,41,pg,on
Whidbey,Rolling Hills,6/22/10,,14,pg,on
Whidbey,Rolling Hills,6/22/10,,15,pg,on
Whidbey,Rolling Hills,6/22/10,,50,pg,on
Whidbey,Rolling Hills,6/22/10,,27,pg,on
Whidbey,Rolling Hills,6/22/10,,40,pg,on
Whidbey,Rolling Hills,6/22/10,,18,pg,on
Whidbey,Rolling Hills,6/22/10,,40,pg,on
Whidbey,Rolling Hills,6/29/10,,40,pg,on
Whidbey,Rolling Hills,6/29/10,,33,pg,on
Whidbey,Rolling Hills,6/29/10,,30,pg,on
Whidbey,Rolling Hills,6/29/10,,32,pg,on
Whidbey,Rolling Hills,6/29/10,,29,pg,on
Whidbey,Rolling Hills,6/29/10,,27,pg,on
Whidbey,Rolling Hills,6/29/10,,27,pg,on
Whidbey,Rolling Hills,6/29/10,,37,pg,on
Whidbey,Rolling Hills,6/29/10,,22,pg,on
Whidbey,Rolling Hills,6/29/10,,28,pg,on
Whidbey,Rolling Hills,6/29/10,,30,pg,on
Whidbey,Rolling Hills,7/6/10,,48,pg,on
Whidbey,Rolling Hills,7/6/10,,38,pg,on
Whidbey,Rolling Hills,7/6/10,,39,pg,on
Whidbey,Rolling Hills,7/6/10,,39,pg,on
Whidbey,Rolling Hills,7/6/10,,29,pg,on
Whidbey,Rolling Hills,7/6/10,,43,pg,on
Whidbey,Rolling Hills,7/6/10,,35,pg,on
Whidbey,Rolling Hills,7/6/10,,36,pg,on
Whidbey,Rolling Hills,7/6/10,,39,pg,on
Whidbey,Rolling Hills,7/6/10,,28,pg,on
Whidbey,Rolling Hills,7/6/10,,29,pg,on
Whidbey,Rolling Hills,7/13/10,,41,pg,on
Whidbey,Rolling Hills,7/13/10,,37,pg,on
Whidbey,Rolling Hills,7/13/10,,34,pg,on
Whidbey,Rolling Hills,7/13/10,,31,pg,on
Whidbey,Rolling Hills,7/13/10,,30,pg,on
Whidbey,Rolling Hills,7/13/10,,30,pg,on
Whidbey,Rolling Hills,7/13/10,,27,pg,on
Whidbey,Rolling Hills,7/13/10,,27,pg,on
Whidbey,Rolling Hills,7/13/10,,10,pg,on
Whidbey,Rolling Hills,7/13/10,,14,pg,on
Whidbey,Rolling Hills,7/13/10,,12,pg,on
Whidbey,Rolling Hills,7/20/10,,2,pg,on
Whidbey,Rolling Hills,7/20/10,,21,pg,on
Whidbey,Rolling Hills,7/20/10,,29,pg,on
Whidbey,Rolling Hills,7/20/10,,21,pg,on
Whidbey,Rolling Hills,7/20/10,,20,pg,on
Whidbey,Rolling Hills,7/20/10,,26,pg,on
Whidbey,Rolling Hills,7/20/10,,21,pg,on
Whidbey,Rolling Hills,7/20/10,,13,pg,on
Whidbey,Rolling Hills,7/20/10,,21,pg,on
Whidbey,Rolling Hills,7/20/10,,19,pg,on
Whidbey,Rolling Hills,7/20/10,,37,pg,on
Whidbey,Rolling Hills,7/27/10,,29,pg,on
Whidbey,Rolling Hills,7/27/10,,46,pg,on
Whidbey,Rolling Hills,7/27/10,,41,pg,on
Whidbey,Rolling Hills,7/27/10,,28,pg,on
Whidbey,Rolling Hills,7/27/10,,29,pg,on
Whidbey,Rolling Hills,7/27/10,,29,pg,on
Whidbey,Rolling Hills,7/27/10,,26,pg,on
Whidbey,Rolling Hills,7/27/10,,17,pg,on
Whidbey,Rolling Hills,7/27/10,,25,pg,on
Whidbey,Rolling Hills,7/27/10,,11,pg,on
Whidbey,Rolling Hills,8/3/10,,24,pg,on
Whidbey,Rolling Hills,8/3/10,,35,pg,on
Whidbey,Rolling Hills,8/3/10,,20,pg,on
Whidbey,Rolling Hills,8/3/10,,28,pg,on
Whidbey,Rolling Hills,8/3/10,,32,pg,on
Whidbey,Rolling Hills,8/3/10,,32,pg,on
Whidbey,Rolling Hills,8/3/10,,29,pg,on
Whidbey,Rolling Hills,8/3/10,,27,pg,on
Whidbey,Rolling Hills,8/3/10,,21,pg,on
Whidbey,Rolling Hills,8/3/10,,35,pg,on
Whidbey,Rolling Hills,8/3/10,,20,pg,on
Whidbey,Rolling Hills,6/25/08,,21,pg,
Whidbey,Rolling Hills,7/2/08,,31,pg,
Whidbey,Rolling Hills,7/9/08,,61,pg,
Whidbey,Rolling Hills,7/17/08,,31,pg,
Whidbey,Rolling Hills,7/22/08,,69,pg,
Whidbey,Rolling Hills,7/30/08,,12,pg,
Whidbey,Rolling Hills,8/7/08,,28,pg,
Whidbey,Rolling Hills,8/16/08,,13,pg,
Whidbey,Rolling Hills,6/30/09,,52,pg,
Whidbey,Rolling Hills,7/7/09,,55,pg,
Whidbey,Rolling Hills,7/14/09,,50,pg,
Whidbey,Rolling Hills,7/21/09,,74,pg,
Whidbey,Rolling Hills,7/28/09,,61,pg,
Whidbey,Rolling Hills,8/4/09,,58,pg,
Whidbey,Rolling Hills,8/11/09,,75,pg,
Whidbey,Rolling Hills,8/18/09,,6,pg,
Whidbey,Rolling Hills,6/22/10,,40,pg,
Whidbey,Rolling Hills,6/29/10,,69,pg,
Whidbey,Rolling Hills,7/5/10,,84,pg,
Whidbey,Rolling Hills,7/12/10,,105,pg,
Whidbey,Rolling Hills,7/19/10,,86,pg,
Whidbey,Rolling Hills,7/26/10,,108,pg,
Whidbey,Rolling Hills,8/3/10,,97,pg,
Whidbey,Rolling Hills,8/9/10,,43,pg,
Whidbey,Rolling Hills,8/17/10,,43,pg,
Whidbey,Rolling Hills,8/24/10,,5,pg,
Whidbey,Rolling Hills,6/23/11,,17,pg,
Whidbey,Rolling Hills,7/1/11,,57,pg,
Whidbey,Rolling Hills,7/8/11,,70,pg,
Whidbey,Rolling Hills,7/15/11,,34,pg,
Whidbey,Rolling Hills,7/22/11,,84,pg,
Whidbey,Rolling Hills,7/29/11,,34,pg,
Whidbey,Rolling Hills,8/5/11,,66,pg,
Whidbey,Rolling Hills,8/8/11,,111,pg,
Whidbey,Rolling Hills,8/19/11,,46,pg,
Whidbey,Rolling Hills,6/26/12,,61,pg,
Whidbey,Rolling Hills,7/2/12,,55,pg,
Whidbey,Rolling Hills,7/9/12,,88,pg,
Whidbey,Rolling Hills,7/16/12,,53,pg,
Whidbey,Rolling Hills,7/24/12,,69,pg,
Whidbey,Rolling Hills,7/30/12,,44,pg,
Whidbey,Rolling Hills,8/6/12,,93,pg,
Whidbey,Rolling Hills,8/13/12,,73,pg,
Whidbey,Rolling Hills,8/21/12,,10,pg,
Whidbey,Rolling Hills,6/25/13,,69,pg,
Whidbey,Rolling Hills,7/2/13,,78,pg,
Whidbey,Rolling Hills,7/9/13,,62,pg,
Whidbey,Rolling Hills,7/16/13,,68,pg,
Whidbey,Rolling Hills,7/24/13,,60,pg,
Whidbey,Rolling Hills,7/30/13,,94,pg,
Whidbey,Rolling Hills,8/7/13,,89,pg,
Whidbey,Rolling Hills,8/14/13,,70,pg,
Whidbey,Rolling Hills,8/20/13,,37,pg,
Whidbey,Rolling Hills,8/27/13,,5,pg,
Whidbey,Rolling Hills,9/4/13,,2,pg,
Whidbey,Rolling Hills,6/17/14,,102,pg,
Whidbey,Rolling Hills,6/23/14,,77,pg,
Whidbey,Rolling Hills,6/30/14,,132,pg,
Whidbey,Rolling Hills,7/7/14,,112,pg,
Whidbey,Rolling Hills,7/14/14,,152,pg,
Whidbey,Rolling Hills,7/21/14,,80,pg,
Whidbey,Rolling Hills,7/28/14,,94,pg,
Whidbey,Rolling Hills,8/5/14,,65,pg,
Whidbey,Rolling Hills,8/11/14,,146,pg,
Whidbey,Rolling Hills,8/18/14,,102,pg,
Whidbey,Rolling Hills,8/25/14,,24,pg,
Whidbey,Rolling Hills,9/1/14,,0,pg,
Whidbey,Shore Meadows,6/20/14,7:05,71,pg,
Whidbey,Shore Meadows,6/29/14,7:15,64,pg,
Whidbey,Shore Meadows,7/6/14,7:05,52,pg,
Whidbey,Shore Meadows,7/13/14,6:58,60,pg,
Whidbey,Shore Meadows,7/20/14,6:55,92,pg,
Whidbey,Shore Meadows,7/27/14,7:00,80,pg,
Whidbey,Shore Meadows,8/3/14,7:00,96,pg,
Whidbey,Shore Meadows,8/10/14,7:23,60,pg,
Whidbey,Shore Meadows,8/17/14,6:40,76,pg,
Whidbey,Shore Meadows,8/24/14,7:10,22,pg,
Whidbey,Shore Meadows,8/31/14,7:05,1,pg,
Whidbey,Shore Meadows,6/24/09,7:35,56,pg,
Whidbey,Shore Meadows,7/1/10,9:05,71,pg,
Whidbey,Shore Meadows,7/8/10,8:20,47,pg,
Whidbey,Shore Meadows,7/16/10,7:55,75,pg,
Whidbey,Shore Meadows,7/23/10,7:55,48,pg,
Whidbey,Shore Meadows,7/29/10,8:25,60,pg,
Whidbey,Shore Meadows,8/5/10,8:23,43,pg,
Whidbey,Shore Meadows,6/28/10,0:00,71,pg,
Whidbey,Shore Meadows,7/5/10,8:00,57,pg,
Whidbey,Shore Meadows,7/12/10,8:50,61,pg,
Whidbey,Shore Meadows,7/19/10,7:45,72,pg,
Whidbey,Shore Meadows,7/23/10,8:00,41,pg,
Whidbey,Shore Meadows,8/2/10,7:30,81,pg,
Whidbey,Shore Meadows,8/9/10,7:40,56,pg,
Whidbey,Shore Meadows,8/12/10,,55,pg,
Whidbey,Shore Meadows,8/16/10,,76,pg,
Whidbey,Shore Meadows,8/19/10,7:51,20,pg,
Whidbey,Shore Meadows,8/26/10,7:56,10,pg,
Whidbey,Shore Meadows,6/27/11,7:30,71,pg,
Whidbey,Shore Meadows,7/3/11,7:30,38,pg,
Whidbey,Shore Meadows,7/9/11,7:30,45,pg,
Whidbey,Shore Meadows,7/16/11,7:30,35,pg,
Whidbey,Shore Meadows,7/30/11,7:45,66,pg,
Whidbey,Shore Meadows,8/7/11,,70,pg,
Whidbey,Shore Meadows,8/14/11,7:30,67,pg,
Whidbey,Shore Meadows,7/1/12,7:45,64,pg,
Whidbey,Shore Meadows,7/8/12,7:30,52,pg,
Whidbey,Shore Meadows,7/15/12,7:30,47,pg,
Whidbey,Shore Meadows,7/22/12,7:30,62,pg,
Whidbey,Shore Meadows,7/29/12,7:30,62,pg,
Whidbey,Shore Meadows,8/5/12,7:30,78,pg,
Whidbey,Shore Meadows,8/12/12,7:00,37,pg,
Whidbey,Shore Meadows,8/19/12,8:00,55,pg,
Whidbey,Shore Meadows,8/26/12,8:00,47,pg,
Whidbey,Shore Meadows,6/26/13,8:27,48,pg,
Whidbey,Shore Meadows,7/3/13,7:32,36,pg,
Whidbey,Shore Meadows,7/10/13,7:25,57,pg,
Whidbey,Shore Meadows,7/16/13,6:25,69,pg,
Whidbey,Shore Meadows,7/24/13,7:30,67,pg,
Whidbey,Shore Meadows,7/31/13,7:40,67,pg,
Whidbey,Shore Meadows,8/7/13,7:25,59,pg,
Whidbey,Shore Meadows,8/16/13,8:00,52,pg,
Whidbey,Shore Meadows,8/21/13,7:30,8,pg,
Whidbey,Shore Meadows,8/28/13,7:40,3,pg,
Whidbey,Shore Meadows,6/30/09,7:55,73,pg,
Whidbey,Shore Meadows,7/7/09,7:45,71,pg,
Whidbey,Shore Meadows,7/14/09,8:00,67,pg,
Whidbey,Shore Meadows,7/21/09,8:00,65,pg,
Whidbey,Shore Meadows,7/28/09,8:00,82,pg,
Whidbey,Shore Meadows,8/1/09,8:00,44,pg,
Whidbey,Shore Meadows,8/4/09,7:45,63,pg,
Whidbey,Shore Meadows,8/11/09,7:50,57,pg,
Whidbey,Shore Meadows,8/18/09,8:00,29,pg,
Whidbey,Shore Meadows,8/23/09,8:05,6,pg,
Whidbey,Shore Meadows,8/27/09,8:00,74,pg,
Whidbey,Shore Meadows,9/1/09,8:00,0,pg,
Whidbey,Shore Meadows,6/24/08,7:00,81,pg,
Whidbey,Shore Meadows,6/30/08,6:55,52,pg,
Whidbey,Shore Meadows,7/7/08,6:45,46,pg,
Whidbey,Shore Meadows,7/14/08,6:55,33,pg,
Whidbey,Shore Meadows,7/21/08,6:45,47,pg,
Whidbey,Shore Meadows,7/28/08,6:50,53,pg,
Whidbey,Shore Meadows,6/25/10,,85,pg,on
Whidbey,Shore Meadows,6/25/10,,115,pg,on
Whidbey,Shore Meadows,6/25/10,,88,pg,on
Whidbey,Shore Meadows,6/25/10,,95,pg,on
Whidbey,Shore Meadows,6/25/10,,97,pg,on
Whidbey,Shore Meadows,6/25/10,,129,pg,on
Whidbey,Shore Meadows,6/25/10,,54,pg,on
Whidbey,Shore Meadows,6/25/10,,49,pg,on
Whidbey,Shore Meadows,6/25/10,,58,pg,on
Whidbey,Shore Meadows,6/25/10,,37,pg,on
Whidbey,Shore Meadows,6/25/10,,78,pg,on
Whidbey,Shore Meadows,7/2/10,,41,pg,on
Whidbey,Shore Meadows,7/2/10,,48,pg,on
Whidbey,Shore Meadows,7/2/10,,48,pg,on
Whidbey,Shore Meadows,7/2/10,,49,pg,on
Whidbey,Shore Meadows,7/2/10,,46,pg,on
Whidbey,Shore Meadows,7/2/10,,42,pg,on
Whidbey,Shore Meadows,7/2/10,,40,pg,on
Whidbey,Shore Meadows,7/2/10,,31,pg,on
Whidbey,Shore Meadows,7/2/10,,37,pg,on
Whidbey,Shore Meadows,7/2/10,,26,pg,on
Whidbey,Shore Meadows,7/2/10,,45,pg,on
Whidbey,Shore Meadows,7/9/10,,67,pg,on
Whidbey,Shore Meadows,7/9/10,,41,pg,on
Whidbey,Shore Meadows,7/9/10,,35,pg,on
Whidbey,Shore Meadows,7/9/10,,20,pg,on
Whidbey,Shore Meadows,7/9/10,,38,pg,on
Whidbey,Shore Meadows,7/9/10,,30,pg,on
Whidbey,Shore Meadows,7/9/10,,18,pg,on
Whidbey,Shore Meadows,7/9/10,,22,pg,on
Whidbey,Shore Meadows,7/9/10,,16,pg,on
Whidbey,Shore Meadows,7/9/10,,19,pg,on
Whidbey,Shore Meadows,7/9/10,,17,pg,on
Whidbey,Shore Meadows,7/16/10,,8,pg,on
Whidbey,Shore Meadows,7/16/10,,31,pg,on
Whidbey,Shore Meadows,7/16/10,,29,pg,on
Whidbey,Shore Meadows,7/16/10,,46,pg,on
Whidbey,Shore Meadows,7/16/10,,27,pg,on
Whidbey,Shore Meadows,7/16/10,,34,pg,on
Whidbey,Shore Meadows,7/16/10,,41,pg,on
Whidbey,Shore Meadows,7/16/10,,40,pg,on
Whidbey,Shore Meadows,7/16/10,,25,pg,on
Whidbey,Shore Meadows,7/16/10,,43,pg,on
Whidbey,Shore Meadows,7/16/10,,38,pg,on
Whidbey,Shore Meadows,7/23/10,,26,pg,on
Whidbey,Shore Meadows,7/23/10,,30,pg,on
Whidbey,Shore Meadows,7/23/10,,64,pg,on
Whidbey,Shore Meadows,7/23/10,,54,pg,on
Whidbey,Shore Meadows,7/23/10,,58,pg,on
Whidbey,Shore Meadows,7/23/10,,22,pg,on
Whidbey,Shore Meadows,7/23/10,,31,pg,on
Whidbey,Shore Meadows,7/23/10,,16,pg,on
Whidbey,Shore Meadows,7/23/10,,15,pg,on
Whidbey,Shore Meadows,7/23/10,,23,pg,on
Whidbey,Shore Meadows,7/23/10,,15,pg,on
Whidbey,Shore Meadows,7/30/10,,0,pg,on
Whidbey,Shore Meadows,7/30/10,,21,pg,on
Whidbey,Shore Meadows,7/30/10,,63,pg,on
Whidbey,Shore Meadows,7/30/10,,75,pg,on
Whidbey,Shore Meadows,7/30/10,,59,pg,on
Whidbey,Shore Meadows,7/30/10,,34,pg,on
Whidbey,Shore Meadows,7/30/10,,30,pg,on
Whidbey,Shore Meadows,7/30/10,,42,pg,on
Whidbey,Shore Meadows,7/30/10,,39,pg,on
Whidbey,Shore Meadows,7/30/10,,16,pg,on
Whidbey,Shore Meadows,7/30/10,,31,pg,on
Whidbey,Shore Meadows,8/6/10,,0,pg,on
Whidbey,Shore Meadows,8/6/10,,37,pg,on
Whidbey,Shore Meadows,8/6/10,,48,pg,on
Whidbey,Shore Meadows,8/6/10,,24,pg,on
Whidbey,Shore Meadows,8/6/10,,14,pg,on
Whidbey,Shore Meadows,8/6/10,,14,pg,on
Whidbey,Shore Meadows,8/6/10,,13,pg,on
Whidbey,Shore Meadows,8/6/10,,11,pg,on
Whidbey,Shore Meadows,8/6/10,,15,pg,on
Whidbey,Shore Meadows,8/6/10,,15,pg,on
Whidbey,Shore Meadows,8/6/10,,22,pg,on
Whidbey,Shore Meadows,8/13/10,,37,pg,on
Whidbey,Shore Meadows,8/13/10,,44,pg,on
Whidbey,Shore Meadows,8/13/10,,50,pg,on
Whidbey,Shore Meadows,8/13/10,,31,pg,on
Whidbey,Shore Meadows,8/13/10,,23,pg,on
Whidbey,Shore Meadows,8/13/10,,26,pg,on
Whidbey,Shore Meadows,8/13/10,,10,pg,on
Whidbey,Shore Meadows,8/13/10,,6,pg,on
Whidbey,Shore Meadows,8/13/10,,129,pg,on
Whidbey,Shore Meadows,8/13/10,,6,pg,on
Whidbey,Shore Meadows,8/13/10,,3,pg,on
Whidbey,Shore Meadows,8/20/10,,2,pg,on
Whidbey,Shore Meadows,8/20/10,,15,pg,on
Whidbey,Shore Meadows,8/20/10,,18,pg,on
Whidbey,Shore Meadows,8/20/10,,7,pg,on
Whidbey,Shore Meadows,8/20/10,,8,pg,on
Whidbey,Shore Meadows,8/20/10,,5,pg,on
Whidbey,Shore Meadows,8/20/10,,129,pg,on
Whidbey,Shore Meadows,8/20/10,,5,pg,on
Whidbey,Shore Meadows,8/20/10,,9,pg,on
Whidbey,Shore Meadows,8/20/10,,9,pg,on
Whidbey,Shore Meadows,8/20/10,,12,pg,on
Whidbey,Shore Meadows,8/27/10,,0,pg,on
Whidbey,Shore Meadows,8/27/10,,5,pg,on
Whidbey,Shore Meadows,8/27/10,,5,pg,on
Whidbey,Shore Meadows,8/27/10,,1,pg,on
Whidbey,Shore Meadows,8/27/10,,3,pg,on
Whidbey,Shore Meadows,8/27/10,,1,pg,on
Whidbey,Shore Meadows,8/27/10,,4,pg,on
Whidbey,Shore Meadows,8/27/10,,2,pg,on
Whidbey,Shore Meadows,8/27/10,,3,pg,on
Whidbey,Shore Meadows,8/27/10,,2,pg,on
Whidbey,Swantown,6/21/14,8:37,11,pg,
Whidbey,Swantown,6/26/14,8:30,8,pg,
Whidbey,Swantown,7/1/14,8:15,7,pg,
Whidbey,Swantown,7/10/14,8:12,13,pg,
Whidbey,Swantown,7/15/14,8:10,14,pg,
Whidbey,Swantown,7/25/14,8:13,11,pg,
Whidbey,Swantown,7/29/14,8:10,21,pg,
Whidbey,Swantown,8/7/14,8:05,3,pg,
Whidbey,Swantown,8/12/14,8:35,15,pg,
Whidbey,Swantown,8/21/14,8:00,10,pg,
Whidbey,Swantown,8/26/14,8:10,5,pg,
Whidbey,Swantown,9/5/14,8:10,0,pg,
Whidbey,Swantown,7/1/10,8:45,27,pg,
Whidbey,Swantown,7/8/10,8:45,9,pg,
Whidbey,Swantown,7/14/10,8:40,21,pg,
Whidbey,Swantown,7/21/10,7:56,15,pg,
Whidbey,Swantown,7/29/10,8:55,29,pg,
Whidbey,Swantown,8/5/10,8:50,22,pg,
Whidbey,Swantown,8/13/10,8:15,23,pg,
Whidbey,Swantown,8/19/10,8:35,7,pg,
Whidbey,Swantown,6/29/11,8:24,18,pg,
Whidbey,Swantown,7/8/11,8:27,28,pg,
Whidbey,Swantown,7/13/11,8:38,27,pg,
Whidbey,Swantown,7/19/11,8:50,20,pg,
Whidbey,Swantown,7/27/11,8:30,30,pg,
Whidbey,Swantown,8/2/11,8:35,30,pg,
Whidbey,Swantown,8/10/11,8:30,5,pg,
Whidbey,Swantown,8/15/11,8:30,16,pg,
Whidbey,Swantown,8/24/11,8:28,14,pg,
Whidbey,Swantown,8/31/11,,19,pg,
Whidbey,Swantown,6/28/12,8:10,31,pg,
Whidbey,Swantown,7/5/12,8:45,9,pg,
Whidbey,Swantown,7/12/12,8:15,12,pg,
Whidbey,Swantown,7/19/12,8:10,19,pg,
Whidbey,Swantown,7/27/12,8:07,21,pg,
Whidbey,Swantown,8/3/12,8:15,18,pg,
Whidbey,Swantown,8/9/12,8:15,18,pg,
Whidbey,Swantown,8/16/12,8:15,8,pg,
Whidbey,Swantown,8/24/12,7:45,0,pg,
Whidbey,Swantown,6/26/13,8:08,17,pg,
Whidbey,Swantown,7/2/13,8:10,6,pg,
Whidbey,Swantown,7/11/13,8:25,21,pg,
Whidbey,Swantown,7/19/13,8:05,,pg,
Whidbey,Swantown,7/23/13,8:10,7,pg,
Whidbey,Swantown,8/1/13,8:10,11,pg,
Whidbey,Swantown,8/8/13,8:15,22,pg,
Whidbey,Swantown,8/16/13,8:10,5,pg,
Whidbey,Swantown,8/20/13,8:10,0,pg,
Whidbey,Swantown,7/2/09,8:38,20,pg,
Whidbey,Swantown,7/10/09,8:07,26,pg,
Whidbey,Swantown,7/17/09,8:03,25,pg,
Whidbey,Swantown,7/24/09,8:40,24,pg,
Whidbey,Swantown,7/29/09,7:55,24,pg,
Whidbey,Swantown,8/8/09,8:25,22,pg,
Whidbey,Swantown,8/14/09,8:40,20,pg,
Whidbey,Swantown,8/21/09,8:40,12,pg,
Whidbey,Swantown,6/24/08,8:40,18,pg,
Whidbey,Swantown,7/1/08,8:02,13,pg,
Whidbey,Swantown,7/8/08,8:16,30,pg,
Whidbey,Swantown,7/15/08,8:07,14,pg,
