"site","year","date","PG_count","burrow_name","burrow_count","burrow_visits_day","burrow_visit","Gunnel","Sculpin","Other","tot_prey","week_year","week_study","intern_data"
"Rolling Hills #1","2016",2016-06-21,32,NA,12,25,NA,NA,NA,NA,NA,25,4,""
"Rolling Hills #1","2016",2016-06-28,38,NA,8,15,NA,NA,NA,NA,NA,26,5,""
"Rolling Hills #1","2016",2016-07-05,40,NA,11,23,NA,NA,NA,NA,NA,27,6,""
"Rolling Hills #1","2016",2016-07-12,54,NA,4,6,NA,NA,NA,NA,NA,28,7,""
"Rolling Hills #1","2016",2016-07-19,41,NA,1,1,NA,NA,NA,NA,NA,29,8,""
"Rolling Hills #1","2016",2016-07-26,34,NA,1,4,NA,NA,NA,NA,NA,30,9,""
"Rolling Hills #1","2016",2016-08-02,5,NA,2,3,NA,NA,NA,NA,NA,31,10,""
"Rolling Hills #1","2016",2016-08-09,29,NA,2,2,NA,NA,NA,NA,NA,32,11,""
"Rolling Hills #1","2016",2016-08-16,3,NA,0,0,NA,NA,NA,NA,NA,33,12,""
"Rolling Hills #1","2016",2016-08-23,0,NA,0,0,NA,NA,NA,NA,NA,34,13,""
"Rolling Hills #1","2017",2017-06-12,44,NA,1,2,NA,NA,NA,NA,NA,24,3,"Y"
"Rolling Hills #1","2017",2017-06-13,44,NA,4,8,NA,NA,NA,NA,NA,24,3,""
"Rolling Hills #1","2017",2017-06-14,33,NA,4,10,NA,NA,NA,NA,NA,24,3,"Y"
"Rolling Hills #1","2017",2017-06-16,39,NA,8,12,NA,NA,NA,NA,NA,24,3,"Y"
"Rolling Hills #1","2017",2017-06-20,50,NA,3,3,NA,NA,NA,NA,NA,25,4,""
"Rolling Hills #1","2017",2017-06-20,50,NA,9,24,NA,NA,NA,NA,NA,25,4,"Y"
"Rolling Hills #1","2017",2017-06-22,39,NA,7,14,NA,NA,NA,NA,NA,25,4,"Y"
"Rolling Hills #1","2017",2017-06-26,38,NA,6,10,NA,NA,NA,NA,NA,26,5,"Y"
"Rolling Hills #1","2017",2017-06-27,40,NA,13,23,NA,NA,NA,NA,NA,26,5,""
"Rolling Hills #1","2017",2017-06-28,48,NA,6,15,NA,NA,NA,NA,NA,26,5,"Y"
"Rolling Hills #1","2017",2017-06-30,44,NA,7,17,NA,NA,NA,NA,NA,26,5,"Y"
"Rolling Hills #1","2017",2017-07-04,38,NA,6,10,NA,NA,NA,NA,NA,27,6,""
"Rolling Hills #1","2017",2017-07-04,38,NA,6,9,NA,NA,NA,NA,NA,27,6,"Y"
"Rolling Hills #1","2017",2017-07-06,41,NA,7,11,NA,NA,NA,NA,NA,27,6,"Y"
"Rolling Hills #1","2017",2017-07-10,36,NA,2,2,NA,NA,NA,NA,NA,28,7,"Y"
"Rolling Hills #1","2017",2017-07-11,41,NA,8,11,NA,NA,NA,NA,NA,28,7,""
"Rolling Hills #1","2017",2017-07-12,40,NA,5,5,NA,NA,NA,NA,NA,28,7,"Y"
"Rolling Hills #1","2017",2017-07-14,51,NA,5,15,NA,NA,NA,NA,NA,28,7,"Y"
"Rolling Hills #1","2017",2017-07-16,48,NA,3,6,NA,NA,NA,NA,NA,28,7,"Y"
"Rolling Hills #1","2017",2017-07-18,32,NA,5,7,NA,NA,NA,NA,NA,29,8,""
"Rolling Hills #1","2017",2017-07-18,48,NA,5,9,NA,NA,NA,NA,NA,29,8,"Y"
"Rolling Hills #1","2017",2017-07-20,50,NA,4,4,NA,NA,NA,NA,NA,29,8,"Y"
"Rolling Hills #1","2017",2017-07-24,48,NA,2,8,NA,NA,NA,NA,NA,30,9,"Y"
"Rolling Hills #1","2017",2017-07-25,47,NA,1,2,NA,NA,NA,NA,NA,30,9,""
"Rolling Hills #1","2017",2017-07-26,30,NA,1,2,NA,NA,NA,NA,NA,30,9,"Y"
"Rolling Hills #1","2017",2017-07-28,29,NA,1,2,NA,NA,NA,NA,NA,30,9,"Y"
"Rolling Hills #1","2017",2017-08-01,29,NA,1,1,NA,NA,NA,NA,NA,31,10,""
