site,date,burrow_name,Gunnel,Sculpin,Other,burrow_visit,intern_data,qaqc_concern
Keystone,7/19/10,3,,,1,,,
Keystone,7/19/10,5,,1,1,,,
Keystone,7/19/10,6,,1,2,,,
Keystone,7/19/10,7,,,1,,,
Keystone,7/19/10,8,1,,,,,
Keystone,7/19/10,1,2,2,,1,,
Keystone,7/28/10,2,,1,,,,
Keystone,7/28/10,3,,3,,,,
Keystone,7/28/10,5,1,1,1,,,
Keystone,7/28/10,6,4,1,,,,
Keystone,7/28/10,8,,,1,,,
Keystone,7/28/10,8,,,,1,,
Keystone,8/4/10,9,,,,1,,
Keystone,8/12/10,2,1,,,,,
Keystone,8/12/10,5,,,1,,,
Keystone,8/24/10,5,,2,,,,
Keystone,6/26/11,1,2,,1,1,,
Keystone,7/4/11,2,,1,,,,
Keystone,7/4/11,3,1,,,,,
Keystone,7/12/11,1,1,,,,,
Keystone,7/12/11,3,,1,,,,
Keystone,7/12/11,4,,1,,,,
Keystone,7/12/11,5,1,,,,,
Keystone,7/19/11,1,1,,2,,,
Keystone,7/19/11,2,,,1,,,
Keystone,7/19/11,6,1,,,,,
Keystone,7/19/11,7,1,,1,,,
Keystone,7/27/11,1,1,1,,,,
Keystone,7/27/11,3,1,,,,,
Keystone,7/27/11,5,,1,,,,
Keystone,7/27/11,8,1,,1,,,
Keystone,8/1/11,1,3,1,,,,
Keystone,8/1/11,9,,,1,,,
Keystone,8/8/11,1,1,,,,,
Keystone,8/8/11,4,,,1,,,
Keystone,8/8/11,5,,,1,,,
Keystone,8/8/11,7,,3,,,,
Keystone,8/8/11,9,,2,,,,
Keystone,8/8/11,10,,,1,,,
Keystone,8/15/11,1,,,1,,,
Keystone,8/15/11,9,,1,,,,
Keystone,8/22/11,5,,,1,,,
Keystone,6/27/12,1,1,,,,,
Keystone,7/4/12,1,1,,1,,,
Keystone,7/4/12,2,1,1,,,,
Keystone,7/4/12,3,,1,,,,
Keystone,7/4/12,4,,1,,,,
Keystone,7/13/12,1,,,,1,,
Keystone,7/13/12,2,1,4,,,,
Keystone,7/13/12,3,,1,,,,
Keystone,7/13/12,4,2,1,,,,
Keystone,7/13/12,5,,1,,,,
Keystone,7/19/12,2,3,,,,,
Keystone,7/19/12,3,1,1,1,,,
Keystone,7/19/12,4,1,,,,,
Keystone,7/19/12,5,2,1,,,,
Keystone,7/19/12,6,1,1,,,,
Keystone,7/19/12,7,2,,,,,
Keystone,7/25/12,2,1,,1,,,
Keystone,7/25/12,5,,1,1,,,
Keystone,7/25/12,6,1,,1,,,
Keystone,7/25/12,7,1,,,,,
Keystone,8/1/12,1,1,,,,,
Keystone,8/1/12,3,,,1,,,
Keystone,8/8/12,1,1,,,,,
Keystone,8/8/12,3,,1,,,,
Keystone,8/15/12,7,1,,,,,
Keystone,7/11/13,1,1,,1,,,
Keystone,7/11/13,2,,1,,,,
Keystone,7/11/13,3,1,,,,,
Keystone,7/18/13,4,2,,1,,,
Keystone,7/18/13,5,1,,,,,
Keystone,7/26/13,2,1,,1,,,
Keystone,7/26/13,3,1,,1,,,
Keystone,7/26/13,4,1,1,,,,
Keystone,7/31/13,1,1,,1,,,
Keystone,7/31/13,2,,,1,,,
Keystone,7/31/13,3,1,1,2,,,
Keystone,7/31/13,5,,1,4,,,
Keystone,7/31/13,6,1,,,,,
Keystone,7/31/13,7,,1,,,,
Keystone,6/24/14,1,,,1,,,
Keystone,7/7/14,2,,,1,,,
Keystone,7/14/14,3,,,1,,,
Keystone,7/14/14,4,,,1,,,
Keystone,7/21/14,1,,1,,,,
Keystone,7/21/14,3,,,1,,,
Keystone,7/21/14,4,,,1,,,
Keystone,7/28/14,2,,1,1,,,
Keystone,7/28/14,3,,1,,,,
Keystone,7/28/14,4,,1,1,,,
Keystone,8/4/14,3,1,,,,,
Keystone,8/11/14,2,,1,,,,
Keystone,8/11/14,5,2,,1,,,
Keystone,8/18/14,3,,1,1,,,
Keystone,8/18/14,4,,,,,,
Keystone,8/26/14,5,1,,,,,
Keystone,6/29/08,2,,,1,,,
Keystone,7/6/08,1,1,,,,,
Keystone,7/6/08,2,2,,,,,
Keystone,7/6/08,3,,1,,,,
Keystone,7/6/08,4,,,1,,,
Keystone,7/12/08,1,1,1,1,,,
Keystone,7/12/08,4,1,1,1,,,
Keystone,7/12/08,5,2,,1,,,
Keystone,7/19/08,2,1,,,,,
Keystone,7/19/08,3,,1,,,,
Keystone,7/19/08,4,,,1,,,
Keystone,7/19/08,6,2,,,,,
Keystone,7/27/08,2,2,1,,,,
Keystone,7/27/08,3,8,1,,,,
Keystone,8/3/08,2,,,1,,,
Keystone,8/3/08,3,,,1,,,
Keystone,8/3/08,6,,,1,,,
Keystone,8/10/08,3,4,2,,,,
Keystone,8/10/08,4,,2,1,,,
Keystone,8/10/08,6,1,1,,,,
Keystone,8/17/08,3,2,,5,,,
Lagoon North #1,6/29/08,1,,,,1,,
Lagoon North #1,6/29/08,2,,,4,4,,
Lagoon North #1,7/14/08,2,,,,4,,
Lagoon North #1,7/14/08,3,,,,3,,
Lagoon North #1,7/14/08,4,,,,4,,
Lagoon North #1,7/20/08,1,,,,3,,
Lagoon North #1,7/20/08,2,1,,1,,,
Lagoon North #1,7/20/08,4,,,,6,,
Lagoon North #1,7/27/08,1,,,,4,,
Lagoon North #1,7/27/08,2,,,,2,,
Lagoon North #1,7/27/08,4,,,,4,,
Lagoon North #1,8/3/08,1,,,,1,,
Lagoon North #1,8/3/08,2,1,1,1,5,,
Lagoon North #1,8/3/08,4,2,,,3,,
Lagoon North #1,8/10/08,1,1,,,,,
Lagoon North #1,6/28/12,1,,,,1,,
Lagoon North #1,6/28/12,2,,,,1,,
Lagoon North #1,7/6/12,1,1,,,,,
Lagoon North #1,7/6/12,2,,,,2,,
Lagoon North #1,7/6/12,3,,,,4,,
Lagoon North #1,7/13/12,1,,,,1,,
Lagoon North #1,7/13/12,2,,,,1,,
Lagoon North #1,7/13/12,4,,,,1,,
Lagoon North #1,7/13/12,C,,,,1,,
Lagoon North #1,7/27/12,2,,,,1,,
Lagoon North #1,7/27/12,3,,,,1,,
Lagoon North #1,7/27/12,4,,,3,,,
Lagoon North #1,7/27/12,5,,,1,,,
Lagoon North #1,7/27/12,7,,,2,1,,
Lagoon North #1,8/10/12,1,1,2,,,,
Lagoon North #1,8/10/12,2,,,1,,,
Lagoon North #1,8/10/12,4,,,1,,,
Lagoon North #1,8/10/12,6,,,,1,,
Lagoon North #1,8/10/12,7,,,,1,,
Lagoon North #1,8/10/12,A,1,,,,,
Lagoon North #1,8/6/12,7,,,1,4,,
Lagoon North #1,8/6/12,6,,,,5,,
Lagoon North #1,8/6/12,5,,,3,2,,
Lagoon North #1,8/6/12,4,,1,,1,,
Lagoon North #1,8/6/12,1A,,2,,1,,
Lagoon North #1,8/6/12,A,,1,,,,
Lagoon North #1,8/6/12,C,,,,1,,
Lagoon North #1,8/17/12,1A,,1,,,,
Lagoon North #1,8/17/12,1B,,1,,,,
Lagoon North #1,8/17/12,A,,1,,,,
Lagoon North #2,6/29/12,1,,,,1,,
Lagoon North #2,6/29/12,2,1,,,,,
Lagoon North #2,7/6/12,2,,2,,,,
Lagoon North #2,7/6/12,1,,,,2,,
Lagoon North #2,7/27/12,2,2,1,,,,
Lagoon North #2,7/27/12,1,1,,,1,,
Lagoon North #2,8/10/12,2,,1,,,,
Lagoon North #3,6/24/12,1,,,,3,,
Lagoon North #3,6/24/12,2,,,,20,,
Lagoon North #3,6/24/12,3,,,,9,,
Lagoon North #3,6/24/12,4,,,,12,,
Lagoon North #3,6/24/12,5,,,,5,,
Lagoon North #3,7/4/12,2,,,,3,,
Lagoon North #3,7/4/12,3,,,,7,,
Lagoon North #3,7/4/12,4,,,,3,,
Lagoon North #3,7/4/12,5,,,,4,,
Lagoon North #3,7/10/12,1,,,,1,,
Lagoon North #3,7/10/12,5,,,,1,,
Lagoon North #3,7/17/12,5,,,,1,,
Lagoon North #3,7/24/12,5,,,,1,,
Lagoon North #3,7/31/12,1,,,,2,,
Lagoon North #3,7/31/12,4,,,,6,,
Lagoon North #3,7/31/12,5,1,,,2,,
Lagoon North #3,6/29/13,1,1,,,,,
Lagoon North #3,7/5/13,1,,,,1,,
Lagoon North #3,7/27/13,1,,,,1,,
Lagoon North #3,7/27/13,2,,,,1,,
Lagoon North #1,6/29/11,1,,,,2,,
Lagoon North #1,6/29/11,2,,,,2,,
Lagoon North #1,6/29/11,3,,,,2,,
Lagoon North #1,7/17/11,1n,1,,,1,,
Lagoon North #1,7/26/11,1s,2,,,3,,
Lagoon North #1,7/26/11,2s,2,,,2,,
Lagoon North #1,7/26/11,3s,,,2,4,,
Lagoon North #1,7/26/11,1n,2,,,3,,
Lagoon North #1,7/26/11,2n,1,,,1,,
Lagoon North #1,8/1/11,1s,2,,,4,,
Lagoon North #1,8/1/11,2s,3,,,4,,
Lagoon North #1,8/1/11,3s,2,,1,3,,
Lagoon North #1,8/1/11,4s,,,2,3,,
Lagoon North #1,8/1/11,5s,1,,,1,,
Lagoon North #1,8/1/11,1n,3,,,5,,
Lagoon North #1,8/1/11,2n,2,,,2,,
Lagoon North #1,7/7/11,1s,1,,,5,,
Lagoon North #1,7/7/11,2s,2,,,3,,
Lagoon North #1,7/7/11,3s,1,,,2,,
Lagoon North #1,7/7/11,4s,,,,1,,
Lagoon North #1,7/7/11,1n,2,,,3,,
Lagoon North #1,7/7/11,2n,1,,,2,,
Lagoon North #1,8/12/11,1s,2,,,4,,
Lagoon North #1,8/12/11,2s,3,,,3,,
Lagoon North #1,8/12/11,3s,2,,,5,,
Lagoon North #1,8/12/11,4s,2,,,2,,
Lagoon North #1,8/12/11,1n,2,,,3,,
Lagoon North #1,8/12/11,2n,2,,,2,,
Lagoon North #1,6/28/13,A,,,,1,,
Lagoon North #1,6/28/13,1,,,,8,,
Lagoon North #1,6/28/13,1A,,,,5,,
Lagoon North #1,6/28/13,1B,,,,1,,
Lagoon North #1,6/28/13,1C,,,,3,,
Lagoon North #1,6/28/13,1D,,,,4,,
Lagoon North #1,6/28/13,7,,,,3,,
Lagoon North #1,6/28/13,6,,,,2,,
Lagoon North #1,6/28/13,5,,,,2,,
Lagoon North #1,6/28/13,4,,,,1,,
Lagoon North #1,6/28/13,2,,,,1,,
Lagoon North #1,7/5/13,A,,,,1,,
Lagoon North #1,7/5/13,1,,,,2,,
Lagoon North #1,7/5/13,1B,,,,9,,
Lagoon North #1,7/5/13,1D,,,,1,,
Lagoon North #1,7/5/13,7,1,,,2,,
Lagoon North #1,7/5/13,6,,,,3,,
Lagoon North #1,7/5/13,5,,,,1,,
Lagoon North #1,7/5/13,4,,,,2,,
Lagoon North #1,7/5/13,3,,,,1,,
Lagoon North #1,7/11/13,1A,1,,,1,,
Lagoon North #1,7/11/13,1,,,,1,,
Lagoon North #1,7/11/13,A,,,,2,,
Lagoon North #1,7/11/13,2,1,,,,,
Lagoon North #1,7/11/13,4,,1,,2,,
Lagoon North #1,7/11/13,5,,,,1,,
Lagoon North #1,7/11/13,7,1,2,,,,
Lagoon North #1,7/19/11,1D,,,,2,,
Lagoon North #1,7/19/11,1C,1,,,,,
Lagoon North #1,7/19/11,1B,1,,,,,
Lagoon North #1,7/19/11,1A,2,,,1,,
Lagoon North #1,7/19/11,1,1,,,2,,
Lagoon North #1,7/19/11,D,1,,,,,
Lagoon North #1,7/19/11,2,1,,,,,
Lagoon North #1,7/19/11,4,,,,5,,
Lagoon North #1,7/19/11,5,,,,2,,
Lagoon North #1,7/19/11,6,,,,2,,
Lagoon North #1,7/19/11,7,,,,3,,
Lagoon North #1,7/25/13,7,,,,4,,
Lagoon North #1,7/25/13,5,,,,3,,
Lagoon North #1,7/25/13,4,,,,4,,
Lagoon North #1,7/25/13,3,,,,3,,
Lagoon North #1,7/25/13,1D,,,,2,,
Lagoon North #1,7/25/13,1C,,,,2,,
Lagoon North #1,7/25/13,1B,,,,5,,
Lagoon North #1,7/25/13,B,,,,3,,
Lagoon North #1,7/25/13,1A,,,,14,,
Lagoon North #1,7/25/13,1AB,,,,9,,
Lagoon North #1,7/25/13,1,1,,,8,,
Lagoon North #1,7/25/13,A,,,,1,,
Lagoon North #1,8/2/13,7,,,,5,,
Lagoon North #1,8/2/13,6,,,,3,,
Lagoon North #1,8/2/13,1E,1,,,,,
Lagoon North #1,8/2/13,1AB,,,,6,,
Lagoon North #1,8/2/13,1A,,1,,2,,
Lagoon North #1,8/2/13,1,,,,6,,
Lagoon North #1,8/2/13,D,,,,1,,
Lagoon North #1,8/9/13,C,,,,2,,
Lagoon North #1,8/16/13,1AB,1,,,,,
Lagoon North #1,8/23/13,C,1,,,,,
Lagoon North #2,7/18/09,1,1,,,1,,
Lagoon North #2,7/18/09,2,,2,,,,
Lagoon North #2,7/26/09,1,1,,1,,,
Lagoon North #2,7/26/09,2,,2,,,,
Lagoon North #2,7/26/09,3,2,,,,,
Lagoon North #2,8/1/09,1,,,,1,,
Lagoon North #2,8/1/09,2,,2,,,,
Lagoon North #2,8/1/09,3,,2,,,,
Lagoon North #2,8/9/09,2,1,2,1,,,
Lagoon North #2,8/9/09,3,,,1,,,
Lagoon North #2,6/29/08,2,,,,3,,
Lagoon North #2,6/29/08,3,,,,2,,
Lagoon North #2,6/29/08,2,,,4,,,
Lagoon North #2,6/29/10,1,,1,,,,
Lagoon North #2,7/6/10,1,1,,,,,
Lagoon North #2,7/6/10,2,,,1,,,
Lagoon North #2,7/16/10,1,2,4,,,,
Lagoon North #2,7/22/10,1,,1,,,,
Lagoon North #2,7/22/10,2,1,,,,,
Lagoon North #2,7/30/10,1,,3,,,,
Lagoon North #2,7/30/10,2,2,1,,,,
Lagoon North #2,8/3/10,1,5,2,,,,
Lagoon North #2,6/28/11,1,,,,1,,
Lagoon North #2,7/9/11,1,,1,,,,
Lagoon North #2,7/13/11,1,1,2,,2,,
Lagoon North #2,7/13/11,2,2,1,,,,
Lagoon North #2,7/13/11,3,,,,1,,
Lagoon North #2,7/19/11,1,,1,,,,
Lagoon North #2,7/19/11,2,2,1,,,,
Lagoon North #2,7/25/11,1,2,,,3,,
Lagoon North #2,8/1/11,2,2,,,,,
Lagoon North #2,8/10/11,1,,,,2,,
Lagoon North #2,8/10/11,2,6,,,,,
Lagoon North #2,6/26/13,1,,,,3,,
Lagoon North #2,6/26/13,2,,,,9,,
Lagoon North #2,7/2/13,1,,,,1,,
Lagoon North #2,7/2/13,2,1,,,1,,
Lagoon North #2,7/10/13,1,2,,,4,,
Lagoon North #2,7/10/13,2,2,,,1,,
Lagoon North #2,7/16/13,1,1,,,,,
Lagoon North #2,7/16/13,2,3,,,,,
Lagoon North #2,7/23/13,1,1,,,,,
Lagoon North #2,7/23/13,2,3,,,,,
Lagoon North #2,7/31/13,1,7,,,,,
Lagoon North #2,7/31/13,2,4,,,,,
Lagoon North #2,8/9/13,1,2,2,,,,
Lagoon North #3,7/26/09,1,,,,1,,
Lagoon North #3,7/26/09,2,1,1,1,,,
Lagoon North #3,7/26/09,3,1,,1,,,
Lagoon North #3,7/26/09,4,,1,1,,,
Lagoon North #3,7/26/09,5,,,,1,,
Lagoon North #3,7/27/09,1,1,1,1,,,
Lagoon North #3,7/27/09,2,,,,1,,
Lagoon North #3,7/27/09,3,,1,,,,
Lagoon North #3,7/27/09,4,,,,,,
Lagoon North #3,8/1/09,1,,3,1,,,
Lagoon North #3,8/1/09,2,,3,,,,
Lagoon North #3,8/1/09,3,,,1,,,
Lagoon North #3,8/1/09,4,,,2,,,
Lagoon North #3,8/1/09,5,,,1,,,
Lagoon North #3,8/9/09,1,1,,1,,,
Lagoon North #3,8/9/09,5,1,,,,,
Lagoon North #3,6/29/08,1,,,,1,,
Lagoon North #3,7/6/08,1,,,,1,,
Lagoon North #3,7/20/08,1,,,,4,,
Lagoon North #3,7/20/08,2,,,1,1,,
Lagoon North #3,7/20/08,3,,1,1,,,
Lagoon North #3,7/27/08,1,1,,,2,,
Lagoon North #3,7/27/08,5,,,,1,,
Lagoon North #3,7/27/08,6,1,,,5,,
Lagoon North #3,7/27/08,7,,,,5,,
Lagoon North #3,7/27/08,8,,,,5,,
Lagoon North #3,8/3/08,1,,,,2,,
Lagoon North #3,8/3/08,2,,,1,1,,
Lagoon North #3,8/3/08,3,1,,,1,,
Lagoon North #3,8/3/08,1,,,,1,,
Lagoon North #3,8/3/08,2,1,1,1,5,,
Lagoon North #3,8/3/08,4,2,,,3,,
Lagoon North #3,8/10/08,3,1,,,1,,
Lagoon North #3,8/10/08,6,2,1,,3,,
Lagoon North #3,7/14/10,1,,,,3,,
Lagoon North #3,7/14/10,2,,,,8,,
Lagoon North #3,7/14/10,3,,,,1,,
Lagoon North #3,7/14/10,4,,,,1,,
Lagoon North #3,7/14/10,5,,,,3,,
Lagoon North #3,7/24/10,1,,,,2,,
Lagoon North #3,7/24/10,2,,,,3,,
Lagoon North #3,7/24/10,3,,,,1,,
Lagoon North #3,7/24/10,4,,,,2,,
Lagoon North #3,7/24/10,5,,,,1,,
Lagoon North #3,7/29/10,1,,,,1,,
Lagoon North #3,7/29/10,2,,,,1,,
Lagoon North #3,8/4/10,1,,1,,,,
Lagoon North #3,8/4/10,5,,,,1,,
Lagoon North #3,8/11/10,1,,2,,,,
Lagoon North #3,7/12/11,1,,,,1,,
Lagoon North #3,7/12/11,2,,,,2,,
Lagoon North #3,7/12/11,3,,,,1,,
Lagoon North #3,7/19/11,1,,,,2,,
Lagoon North #3,7/19/11,2,,,,2,,
Lagoon North #3,7/19/11,4,,,,1,,
Lagoon North #3,7/19/11,5,,,,1,,
Lagoon North #3,7/26/11,1,,,,6,,
Lagoon North #3,7/26/11,2,,,,6,,
Lagoon North #3,7/26/11,4,,,,3,,
Lagoon North #3,7/26/11,5,,,,5,,
Lagoon North #3,8/3/11,2,,,,1,,
Lagoon North #3,8/3/11,4,,,,3,,
Lagoon North #1,6/27/09,1,,,,1,,
Lagoon North #1,6/27/09,2,,,,1,,
Lagoon North #1,6/27/09,3,,,1,1,,
Lagoon North #1,7/4/09,1,,,,2,,
Lagoon North #1,7/4/09,2,,,,2,,
Lagoon North #1,7/4/09,3,,,,1,,
Lagoon North #1,7/4/09,4,,1,,2,,
Lagoon North #1,7/4/09,5,,1,,1,,
Lagoon North #1,7/5/09,5,,,,2,,
Lagoon North #1,7/5/09,6,,,,3,,
Lagoon North #1,7/13/09,4,,,,2,,
Lagoon North #1,7/19/09,2,1,,,1,,
Lagoon North #1,7/19/09,7,,1,,1,,
Lagoon North #1,7/19/09,8,1,,,1,,
Lagoon North #1,7/19/09,9,1,,,1,,
Lagoon North #1,7/19/09,1A-1,,,1,1,,
Lagoon North #1,7/19/09,1A-2,,,1,1,,
Lagoon North #1,8/1/09,12,,,1,6,,
Lagoon North #1,8/1/09,13,,,,3,,
Lagoon North #1,8/1/09,2,,,1,,,
Lagoon North #1,8/1/09,4,,,1,,,
Lagoon North #1,8/8/09,2,1,,1,,,
Lagoon North #1,8/8/09,9,3,1,1,,,
Lagoon North #1,8/8/09,6,,1,,,,
Lagoon North #1,8/8/09,12,1,,,2,,
Lagoon North #1,7/3/10,2,,,,2,,
Lagoon North #1,7/3/10,5,,,,3,,
Lagoon North #1,7/3/10,11,,,,2,,
Lagoon North #1,7/3/10,3,,,,3,,
Lagoon North #1,7/10/10,3,,,,1,,
Lagoon North #1,7/10/10,11,,,,1,,
Lagoon North #1,7/10/10,5,,,,1,,
Lagoon North #1,7/16/10,11,,,,1,,
Lagoon North #1,7/16/10,6,,,,1,,
Lagoon North #1,7/16/10,12,,,,1,,
Lagoon North #1,7/20/10,11,1,,,1,,
Lagoon North #1,7/20/10,5,1,,,1,,
Lagoon North #1,7/20/10,10,,,,1,,
Lagoon North #1,7/20/10,2,1,,,2,,
Lagoon North #1,7/28/10,2,,,,6,,
Lagoon North #1,7/28/10,11,,,,1,,
Lagoon North #1,8/13/10,3,,,,1,,
Lagoon North #1,8/13/10,11,1,1,,,,
Lagoon North #3,6/18/14,1,,,,1,,
Lagoon North #3,6/27/14,2,1,,,,,
Lagoon North #3,6/27/14,3,,,,1,,
Lagoon North #3,6/27/14,5,,,,1,,
Lagoon North #3,6/27/14,6,,,,1,,
Lagoon North #3,7/3/14,2A,,,,3,,
Lagoon North #3,7/3/14,3,,,,1,,
Lagoon North #3,7/3/14,7,,,,4,,
Lagoon North #3,7/3/14,2B,,,,1,,
Lagoon North #3,7/3/14,6,,,,1,,
Lagoon North #3,7/19/14,2,,2,,2,,
Lagoon North #3,7/19/14,5,,,,2,,
Lagoon North #3,7/25/14,1A,,,,4,,
Lagoon North #3,7/25/14,1B,,,1,5,,
Lagoon North #3,7/25/14,3,,,,3,,
Lagoon North #3,7/25/14,6,,,,2,,
Lagoon North #3,7/25/14,4,,,,1,,
Lagoon North #3,7/25/14,2,,,2,1,,
Lagoon North #1,6/19/14,1D,,,,1,,
Lagoon North #1,6/19/14,1C,,,,1,,
Lagoon North #1,6/19/14,1B,,,,2,,
Lagoon North #1,6/19/14,1A,,,,1,,
Lagoon North #1,6/19/14,1,,,,3,,
Lagoon North #1,6/19/14,7,,,,1,,
Lagoon North #1,6/19/14,5,,,,1,,
Lagoon North #1,6/19/14,3,,,,4,,
Lagoon North #1,6/26/14,1,1,,,,,
Lagoon North #1,7/13/14,7,,,,1,,
Lagoon North #1,7/18/14,8,1,,,,,
Lagoon North #1,7/18/14,1E,,1,2,1,,
Lagoon North #1,7/29/14,8,1,,,,,
Lagoon North #1,8/1/14,8,,1,,,,
Lagoon North #1,8/1/14,1B,,1,,,,
Lagoon North #2,6/20/14,2,,,,1,,
Lagoon North #2,7/3/14,2,2,1,,,,
Lagoon North #2,7/10/14,2,,,,1,,
Lagoon South,6/27/14,1A,1,,,,,
Lagoon South,7/4/14,1A,,,,6,,
Lagoon South,7/4/14,2A,,,,5,,
Lagoon South,7/4/14,2B,,,,3,,
Lagoon South,7/4/14,2C,,,,5,,
Lagoon South,7/4/14,2D,,,,1,,
Lagoon South,7/4/14,2E,,,,2,,
Lagoon South,7/4/14,2F,,,,1,,
Lagoon South,7/4/14,2G,,,,1,,
Lagoon South,7/4/14,2H,,1,,,,
Lagoon South,7/4/14,3A,,,,14,,
Lagoon South,7/4/14,3B,,,,9,,
Lagoon South,7/4/14,3C,,,,2,,
Lagoon South,7/4/14,3D,,,,9,,
Lagoon South,7/11/14,2D,1,,,,,
Lagoon South,7/18/14,1A,,1,,,,
Lagoon South,7/18/14,2A,,,,11,,
Lagoon South,7/18/14,2D,1,3,1,,,
Lagoon South,7/18/14,3A,,,,2,,
Lagoon South,7/18/14,3C,,,,1,,
Lagoon South,7/25/14,1A,,1,,,,
Lagoon South,7/25/14,2C,,,,1,,
Lagoon South,8/1/14,1A,,,,5,,
Lagoon South,8/1/14,1B,,,,4,,
Lagoon South,8/1/14,1C,,,,2,,
Lagoon South,8/1/14,2D,1,1,,7,,
Lagoon South,8/1/14,2H,,,,1,,
Lagoon South,8/1/14,2C,,,,1,,
Lagoon South,8/1/14,2J,,,,1,,
Lagoon South,6/28/12,1,,,,1,,
Lagoon South,7/4/12,2,,,1,1,,
Lagoon South,7/4/12,3,,,1,,,
Lagoon South,7/4/12,A,,,,1,,
Lagoon South,7/4/12,B,,,,1,,
Lagoon South,7/4/12,C,,,,1,,
Lagoon South,7/4/12,D,,,,1,,
Lagoon South,7/19/12,7,,,,1,,
Lagoon South,7/19/12,8,,,1,1,,
Lagoon South,7/19/12,1,,,,1,,
Lagoon South,7/19/12,2,,1,,1,,
Lagoon South,7/19/12,6,1,,,,,
Lagoon South,7/19/12,4,,1,,,,
Lagoon South,7/19/12,E,,,,1,,
Lagoon South,7/19/12,D,,,,2,,
Lagoon South,7/12/12,3,1,,,,,
Lagoon South,7/12/12,2,1,,,1,,
Lagoon South,7/12/12,4,1,,,,,
Lagoon South,7/12/12,6,,2,,1,,
Lagoon South,7/12/12,B,,,,1,,
Lagoon South,7/12/12,Trees,,,,5,,
Lagoon South,7/12/12,A,,,1,,,
Lagoon South,7/26/12,3,,,1,1,,
Lagoon South,7/26/12,6,2,1,2,,,
Lagoon South,7/26/12,1,,,,2,,
Lagoon South,7/26/12,2,2,,,5,,
Lagoon South,7/26/12,8,,1,,1,,
Lagoon South,7/26/12,4,,,,2,,
Lagoon South,7/26/12,9,,,,2,,
Lagoon South,7/26/12,10,,,,1,,
Lagoon South,7/26/12,5,,,,1,,
Lagoon South,7/26/12,I,,,,1,,
Lagoon South,7/26/12,G,,1,,1,,
Lagoon South,7/26/12,A,,,,1,,
Lagoon South,7/26/12,H,,,,1,,
Lagoon South,7/26/12,E,,,,1,,
Lagoon South,8/2/12,2,,,,4,,
Lagoon South,8/2/12,1,,1,,3,,
Lagoon South,8/2/12,5,,,1,6,,
Lagoon South,8/2/12,4,,1,,14,,
Lagoon South,8/2/12,9,,,,4,,
Lagoon South,8/2/12,10,,,,4,,
Lagoon South,8/2/12,7,,,,3,,
Lagoon South,8/2/12,3,,,,2,,
Lagoon South,8/2/12,6,,,,2,,
Lagoon South,8/2/12,A,,,,3,,
Lagoon South,8/2/12,B,,,,4,,
Lagoon South,8/2/12,E,,,,1,,
Lagoon South,8/2/12,F,,,,1,,
Lagoon South,8/2/12,G,,,,1,,
Lagoon South,8/2/12,C,,,,4,,
Lagoon South,8/2/12,D,,,,1,,
Lagoon South,8/2/12,I,,,,4,,
Lagoon South,8/9/12,6,,1,,,,
Lagoon South,8/9/12,G,,,,1,,
Lagoon South,8/9/12,F,,,,3,,
Lagoon South,8/9/12,A,2,,,2,,
Lagoon South,8/9/12,E,1,,,,,
Lagoon South,6/30/09,1,1,,,,,
Lagoon South,7/3/09,A,,,,1,,
Lagoon South,7/3/09,B,,,,1,,
Lagoon South,7/8/09,B,,,,1,,
Lagoon South,7/8/09,1,1,,,,,
Lagoon South,7/14/09,A,2,,,1,,
Lagoon South,7/14/09,B,,,,,,
Lagoon South,7/14/09,C,,,,1,,
Lagoon South,7/14/09,D,1,,,1,,
Lagoon South,7/14/09,E,,,,1,,
Lagoon South,7/14/09,1,,,,2,,
Lagoon South,7/14/09,2,,1,,,,
Lagoon South,7/14/09,3,,,,3,,
Lagoon South,7/14/09,4,,,,1,,
Lagoon South,7/14/09,6,,1,,1,,
Lagoon South,7/22/09,A,,,,1,,
Lagoon South,7/22/09,D,1,,,2,,
Lagoon South,7/22/09,E,,,,1,,
Lagoon South,7/22/09,1,,,2,2,,
Lagoon South,7/22/09,2,1,,,,,
Lagoon South,7/22/09,7,,,,1,,
Lagoon South,8/5/09,1,,,1,,,
Lagoon South,8/12/09,1,,,,1,,
Lagoon South,8/12/09,3,,1,,2,,
Lagoon South,8/12/09,D,1,,,,,
Lagoon South,7/2/08,A,,,,1,,
Lagoon South,7/10/08,A,,,,1,,
Lagoon South,7/10/08,B,,,,1,,
Lagoon South,7/16/08,A,,1,1,2,,
Lagoon South,7/16/08,B,,,2,2,,
Lagoon South,7/16/08,D,,,3,3,,
Lagoon South,7/16/08,E,,1,,1,,
Lagoon South,7/23/08,A,1,1,,6,,
Lagoon South,7/23/08,B,,,1,4,,
Lagoon South,7/23/08,C,,,1,1,,
Lagoon South,7/23/08,D,1,1,,7,,
Lagoon South,7/23/08,E,,,1,6,,
Lagoon South,7/23/08,F,,,1,1,,
Lagoon South,7/30/08,B,1,,,2,,
Lagoon South,7/30/08,D,,1,,1,,
Lagoon South,7/30/08,E,,1,,2,,
Lagoon South,8/6/08,B,,a,,,,
Lagoon South,8/6/08,D,4,,,,,
Lagoon South,8/6/08,E,2,,2,2,,
Lagoon South,8/6/08,X,,,,4,,
Lagoon South,8/6/08,Y,,,,5,,
Lagoon South,6/29/10,1,,,,2,,
Lagoon South,6/29/10,2,,,,1,,
